,year,Province,AgeGroup,ag_0-4,ag_5-9,ag_10-14,ag_15-24,ag_25-34,ag_35-59,ag_60,patient_count,humidity,temp_avg,temp_min,temp_max,rain_ml,rain_day,cluster
2035,2019,Prachin Buri,60,0,0,0,0,0,0,1,34,69.9,29.6,17.3,40.3,1341.4,130,3
2036,2019,Prachin Buri,0-4,1,0,0,0,0,0,0,77,69.9,29.6,17.3,40.3,1341.4,130,3
2037,2019,Chon Buri,60,0,0,0,0,0,0,1,89,73.7,29.5,17.3,38.7,1081.8,102,1
2038,2019,Prachin Buri,35-59,0,0,0,0,0,1,0,176,69.9,29.6,17.3,40.3,1341.4,130,3
2039,2019,Chon Buri,0-4,1,0,0,0,0,0,0,199,73.7,29.5,17.3,38.7,1081.8,102,1
2040,2019,Prachin Buri,9-May,0,1,0,0,0,0,0,235,69.9,29.6,17.3,40.3,1341.4,130,3
2041,2019,Prachin Buri,25-34,0,0,0,0,1,0,0,236,69.9,29.6,17.3,40.3,1341.4,130,3
2042,2019,Prachin Buri,14-Oct,0,0,1,0,0,0,0,328,69.9,29.6,17.3,40.3,1341.4,130,3
2043,2019,Prachin Buri,15-24,0,0,0,1,0,0,0,381,69.9,29.6,17.3,40.3,1341.4,130,3
2044,2019,Chon Buri,9-May,0,1,0,0,0,0,0,494,73.7,29.5,17.3,38.7,1081.8,102,1
2045,2019,Chon Buri,35-59,0,0,0,0,0,1,0,535,73.7,29.5,17.3,38.7,1081.8,102,1
2046,2019,Chon Buri,25-34,0,0,0,0,1,0,0,629,73.7,29.5,17.3,38.7,1081.8,102,1
2047,2019,Chon Buri,14-Oct,0,0,1,0,0,0,0,708,73.7,29.5,17.3,38.7,1081.8,102,1
2048,2019,Chon Buri,15-24,0,0,0,1,0,0,0,1109,73.7,29.5,17.3,38.7,1081.8,102,1
2049,2019,Prachuap Khiri Khan,60,0,0,0,0,0,0,1,12,75.2,28.2,17.5,39.5,855.1,94,1
2050,2019,Prachuap Khiri Khan,0-4,1,0,0,0,0,0,0,21,75.2,28.2,17.5,39.5,855.1,94,1
2051,2019,Phetchaburi,60,0,0,0,0,0,0,1,42,76.0,29.0,17.5,38.4,585.6,90,1
2052,2019,Prachuap Khiri Khan,9-May,0,1,0,0,0,0,0,68,75.2,28.2,17.5,39.5,855.1,94,1
2053,2019,Rayong,60,0,0,0,0,0,0,1,72,76.9,28.8,17.5,35.0,946.0,94,1
2054,2019,Prachuap Khiri Khan,35-59,0,0,0,0,0,1,0,83,75.2,28.2,17.5,39.5,855.1,94,1
2055,2019,Prachuap Khiri Khan,25-34,0,0,0,0,1,0,0,90,75.2,28.2,17.5,39.5,855.1,94,1
2056,2019,Phetchaburi,0-4,1,0,0,0,0,0,0,95,76.0,29.0,17.5,38.4,585.6,90,1
2057,2019,Prachuap Khiri Khan,14-Oct,0,0,1,0,0,0,0,111,75.2,28.2,17.5,39.5,855.1,94,1
2058,2019,Rayong,0-4,1,0,0,0,0,0,0,113,76.9,28.8,17.5,35.0,946.0,94,1
2059,2019,Phetchaburi,35-59,0,0,0,0,0,1,0,123,76.0,29.0,17.5,38.4,585.6,90,1
2060,2019,Phetchaburi,25-34,0,0,0,0,1,0,0,149,76.0,29.0,17.5,38.4,585.6,90,1
2061,2019,Phetchaburi,14-Oct,0,0,1,0,0,0,0,159,76.0,29.0,17.5,38.4,585.6,90,1
2062,2019,Phetchaburi,9-May,0,1,0,0,0,0,0,173,76.0,29.0,17.5,38.4,585.6,90,1
2063,2019,Prachuap Khiri Khan,15-24,0,0,0,1,0,0,0,180,75.2,28.2,17.5,39.5,855.1,94,1
2064,2019,Phetchaburi,15-24,0,0,0,1,0,0,0,232,76.0,29.0,17.5,38.4,585.6,90,1
2065,2019,Rayong,9-May,0,1,0,0,0,0,0,293,76.9,28.8,17.5,35.0,946.0,94,1
2066,2019,Rayong,14-Oct,0,0,1,0,0,0,0,425,76.9,28.8,17.5,35.0,946.0,94,1
2067,2019,Rayong,35-59,0,0,0,0,0,1,0,514,76.9,28.8,17.5,35.0,946.0,94,1
2068,2019,Rayong,25-34,0,0,0,0,1,0,0,568,76.9,28.8,17.5,35.0,946.0,94,1
2069,2019,Rayong,15-24,0,0,0,1,0,0,0,748,76.9,28.8,17.5,35.0,946.0,94,1
2070,2019,Yala,60,0,0,0,0,0,0,1,43,81.0,27.4,18.0,38.9,2097.2,173,0
2071,2019,Chanthaburi,60,0,0,0,0,0,0,1,54,77.6,28.5,18.0,36.4,2538.0,156,0
2072,2019,Yala,0-4,1,0,0,0,0,0,0,85,81.0,27.4,18.0,38.9,2097.2,173,0
2073,2019,Chanthaburi,0-4,1,0,0,0,0,0,0,97,77.6,28.5,18.0,36.4,2538.0,156,0
2074,2019,Yala,35-59,0,0,0,0,0,1,0,205,81.0,27.4,18.0,38.9,2097.2,173,0
2075,2019,Yala,25-34,0,0,0,0,1,0,0,236,81.0,27.4,18.0,38.9,2097.2,173,0
2076,2019,Yala,14-Oct,0,0,1,0,0,0,0,253,81.0,27.4,18.0,38.9,2097.2,173,0
2077,2019,Yala,9-May,0,1,0,0,0,0,0,258,81.0,27.4,18.0,38.9,2097.2,173,0
2078,2019,Chanthaburi,9-May,0,1,0,0,0,0,0,283,77.6,28.5,18.0,36.4,2538.0,156,0
2079,2019,Chanthaburi,35-59,0,0,0,0,0,1,0,290,77.6,28.5,18.0,36.4,2538.0,156,0
2080,2019,Chanthaburi,25-34,0,0,0,0,1,0,0,328,77.6,28.5,18.0,36.4,2538.0,156,0
2081,2019,Chanthaburi,14-Oct,0,0,1,0,0,0,0,376,77.6,28.5,18.0,36.4,2538.0,156,0
2082,2019,Yala,15-24,0,0,0,1,0,0,0,376,81.0,27.4,18.0,38.9,2097.2,173,0
2083,2019,Chanthaburi,15-24,0,0,0,1,0,0,0,533,77.6,28.5,18.0,36.4,2538.0,156,0
2084,2019,Trat,60,0,0,0,0,0,0,1,17,81.0,27.9,18.2,35.8,5287.3,185,4
2085,2019,Trat,0-4,1,0,0,0,0,0,0,32,81.0,27.9,18.2,35.8,5287.3,185,4
2086,2019,Trat,35-59,0,0,0,0,0,1,0,96,81.0,27.9,18.2,35.8,5287.3,185,4
2087,2019,Trat,9-May,0,1,0,0,0,0,0,111,81.0,27.9,18.2,35.8,5287.3,185,4
2088,2019,Trat,14-Oct,0,0,1,0,0,0,0,117,81.0,27.9,18.2,35.8,5287.3,185,4
2089,2019,Trat,25-34,0,0,0,0,1,0,0,118,81.0,27.9,18.2,35.8,5287.3,185,4
2090,2019,Trat,15-24,0,0,0,1,0,0,0,144,81.0,27.9,18.2,35.8,5287.3,185,4
2091,2019,Samut Prakan,60,0,0,0,0,0,0,1,69,74.3,29.1,18.4,36.5,962.6,97,1
2092,2019,Samut Prakan,0-4,1,0,0,0,0,0,0,71,74.3,29.1,18.4,36.5,962.6,97,1
2093,2019,Samut Prakan,25-34,0,0,0,0,1,0,0,156,74.3,29.1,18.4,36.5,962.6,97,1
2094,2019,Samut Prakan,9-May,0,1,0,0,0,0,0,189,74.3,29.1,18.4,36.5,962.6,97,1
2095,2019,Samut Prakan,35-59,0,0,0,0,0,1,0,214,74.3,29.1,18.4,36.5,962.6,97,1
2096,2019,Samut Prakan,14-Oct,0,0,1,0,0,0,0,262,74.3,29.1,18.4,36.5,962.6,97,1
2097,2019,Samut Prakan,15-24,0,0,0,1,0,0,0,364,74.3,29.1,18.4,36.5,962.6,97,1
2098,2019,Chumphon,60,0,0,0,0,0,0,1,16,80.9,27.6,18.8,38.3,1764.5,156,3
2099,2019,Chumphon,0-4,1,0,0,0,0,0,0,30,80.9,27.6,18.8,38.3,1764.5,156,3
2100,2019,Chumphon,9-May,0,1,0,0,0,0,0,73,80.9,27.6,18.8,38.3,1764.5,156,3
2101,2019,Chumphon,25-34,0,0,0,0,1,0,0,82,80.9,27.6,18.8,38.3,1764.5,156,3
2102,2019,Chumphon,35-59,0,0,0,0,0,1,0,99,80.9,27.6,18.8,38.3,1764.5,156,3
2103,2019,Chumphon,14-Oct,0,0,1,0,0,0,0,142,80.9,27.6,18.8,38.3,1764.5,156,3
2104,2019,Chumphon,15-24,0,0,0,1,0,0,0,151,80.9,27.6,18.8,38.3,1764.5,156,3
2105,2019,Pattani,60,0,0,0,0,0,0,1,45,83.7,27.8,19.4,38.9,1464.0,146,3
2106,2019,Pattani,0-4,1,0,0,0,0,0,0,106,83.7,27.8,19.4,38.9,1464.0,146,3
2107,2019,Pattani,25-34,0,0,0,0,1,0,0,132,83.7,27.8,19.4,38.9,1464.0,146,3
2108,2019,Pattani,35-59,0,0,0,0,0,1,0,142,83.7,27.8,19.4,38.9,1464.0,146,3
2109,2019,Pattani,14-Oct,0,0,1,0,0,0,0,278,83.7,27.8,19.4,38.9,1464.0,146,3
2110,2019,Pattani,9-May,0,1,0,0,0,0,0,281,83.7,27.8,19.4,38.9,1464.0,146,3
2111,2019,Pattani,15-24,0,0,0,1,0,0,0,301,83.7,27.8,19.4,38.9,1464.0,146,3
2112,2019,Krabi,60,0,0,0,0,0,0,1,15,80.1,27.4,20.0,38.8,1474.1,145,3
2113,2019,Krabi,0-4,1,0,0,0,0,0,0,52,80.1,27.4,20.0,38.8,1474.1,145,3
2114,2019,Krabi,35-59,0,0,0,0,0,1,0,91,80.1,27.4,20.0,38.8,1474.1,145,3
2115,2019,Krabi,25-34,0,0,0,0,1,0,0,94,80.1,27.4,20.0,38.8,1474.1,145,3
2116,2019,Krabi,9-May,0,1,0,0,0,0,0,99,80.1,27.4,20.0,38.8,1474.1,145,3
2117,2019,Krabi,14-Oct,0,0,1,0,0,0,0,111,80.1,27.4,20.0,38.8,1474.1,145,3
2118,2019,Krabi,15-24,0,0,0,1,0,0,0,135,80.1,27.4,20.0,38.8,1474.1,145,3
2119,2019,Surat Thani,60,0,0,0,0,0,0,1,8,82.9,27.4,20.1,39.5,1233.1,143,1
2120,2019,Surat Thani,0-4,1,0,0,0,0,0,0,37,82.9,27.4,20.1,39.5,1233.1,143,1
2121,2019,Surat Thani,35-59,0,0,0,0,0,1,0,71,82.9,27.4,20.1,39.5,1233.1,143,1
2122,2019,Surat Thani,25-34,0,0,0,0,1,0,0,77,82.9,27.4,20.1,39.5,1233.1,143,1
2123,2019,Surat Thani,14-Oct,0,0,1,0,0,0,0,94,82.9,27.4,20.1,39.5,1233.1,143,1
2124,2019,Surat Thani,9-May,0,1,0,0,0,0,0,102,82.9,27.4,20.1,39.5,1233.1,143,1
2125,2019,Surat Thani,15-24,0,0,0,1,0,0,0,164,82.9,27.4,20.1,39.5,1233.1,143,1
2126,2019,Ranong,60,0,0,0,0,0,0,1,6,78.5,27.7,20.3,37.2,3828.7,183,2
2127,2019,Ranong,0-4,1,0,0,0,0,0,0,11,78.5,27.7,20.3,37.2,3828.7,183,2
2128,2019,Trang,0-4,1,0,0,0,0,0,0,21,79.9,27.8,20.3,38.0,2035.5,163,0
2129,2019,Trang,60,0,0,0,0,0,0,1,25,79.9,27.8,20.3,38.0,2035.5,163,0
2130,2019,Ranong,25-34,0,0,0,0,1,0,0,26,78.5,27.7,20.3,37.2,3828.7,183,2
2131,2019,Ranong,14-Oct,0,0,1,0,0,0,0,31,78.5,27.7,20.3,37.2,3828.7,183,2
2132,2019,Ranong,9-May,0,1,0,0,0,0,0,31,78.5,27.7,20.3,37.2,3828.7,183,2
2133,2019,Ranong,35-59,0,0,0,0,0,1,0,35,78.5,27.7,20.3,37.2,3828.7,183,2
2134,2019,Ranong,15-24,0,0,0,1,0,0,0,54,78.5,27.7,20.3,37.2,3828.7,183,2
2135,2019,Trang,9-May,0,1,0,0,0,0,0,78,79.9,27.8,20.3,38.0,2035.5,163,0
2136,2019,Trang,25-34,0,0,0,0,1,0,0,101,79.9,27.8,20.3,38.0,2035.5,163,0
2137,2019,Trang,14-Oct,0,0,1,0,0,0,0,120,79.9,27.8,20.3,38.0,2035.5,163,0
2138,2019,Trang,35-59,0,0,0,0,0,1,0,122,79.9,27.8,20.3,38.0,2035.5,163,0
2139,2019,Trang,15-24,0,0,0,1,0,0,0,236,79.9,27.8,20.3,38.0,2035.5,163,0
2140,2019,Satun,60,0,0,0,0,0,0,1,3,78.0,28.1,20.4,36.4,1905.7,149,3
2141,2019,Satun,35-59,0,0,0,0,0,1,0,9,78.0,28.1,20.4,36.4,1905.7,149,3
2142,2019,Satun,0-4,1,0,0,0,0,0,0,11,78.0,28.1,20.4,36.4,1905.7,149,3
2143,2019,Satun,25-34,0,0,0,0,1,0,0,19,78.0,28.1,20.4,36.4,1905.7,149,3
2144,2019,Satun,9-May,0,1,0,0,0,0,0,36,78.0,28.1,20.4,36.4,1905.7,149,3
2145,2019,Satun,14-Oct,0,0,1,0,0,0,0,39,78.0,28.1,20.4,36.4,1905.7,149,3
2146,2019,Satun,15-24,0,0,0,1,0,0,0,54,78.0,28.1,20.4,36.4,1905.7,149,3
2147,2019,Nakhon Si Thammarat,60,0,0,0,0,0,0,1,129,81.4,27.8,20.4,38.4,2130.8,130,0
2148,2019,Nakhon Si Thammarat,0-4,1,0,0,0,0,0,0,284,81.4,27.8,20.4,38.4,2130.8,130,0
2149,2019,Nakhon Si Thammarat,35-59,0,0,0,0,0,1,0,531,81.4,27.8,20.4,38.4,2130.8,130,0
2150,2019,Nakhon Si Thammarat,25-34,0,0,0,0,1,0,0,532,81.4,27.8,20.4,38.4,2130.8,130,0
2151,2019,Nakhon Si Thammarat,9-May,0,1,0,0,0,0,0,704,81.4,27.8,20.4,38.4,2130.8,130,0
2152,2019,Nakhon Si Thammarat,14-Oct,0,0,1,0,0,0,0,941,81.4,27.8,20.4,38.4,2130.8,130,0
2153,2019,Nakhon Si Thammarat,15-24,0,0,0,1,0,0,0,1267,81.4,27.8,20.4,38.4,2130.8,130,0
2154,2019,Phatthalung,60,0,0,0,0,0,0,1,24,81.7,27.8,21.5,39.0,1702.9,145,3
2155,2019,Phatthalung,0-4,1,0,0,0,0,0,0,57,81.7,27.8,21.5,39.0,1702.9,145,3
2156,2019,Phatthalung,25-34,0,0,0,0,1,0,0,107,81.7,27.8,21.5,39.0,1702.9,145,3
2157,2019,Phatthalung,35-59,0,0,0,0,0,1,0,131,81.7,27.8,21.5,39.0,1702.9,145,3
2158,2019,Phatthalung,9-May,0,1,0,0,0,0,0,134,81.7,27.8,21.5,39.0,1702.9,145,3
2159,2019,Phatthalung,14-Oct,0,0,1,0,0,0,0,206,81.7,27.8,21.5,39.0,1702.9,145,3
2160,2019,Phatthalung,15-24,0,0,0,1,0,0,0,239,81.7,27.8,21.5,39.0,1702.9,145,3
2161,2019,Songkhla,60,0,0,0,0,0,0,1,83,76.8,28.5,21.6,36.9,1370.8,146,3
2162,2019,Songkhla,0-4,1,0,0,0,0,0,0,266,76.8,28.5,21.6,36.9,1370.8,146,3
2163,2019,Songkhla,35-59,0,0,0,0,0,1,0,346,76.8,28.5,21.6,36.9,1370.8,146,3
2164,2019,Songkhla,25-34,0,0,0,0,1,0,0,374,76.8,28.5,21.6,36.9,1370.8,146,3
2165,2019,Songkhla,9-May,0,1,0,0,0,0,0,607,76.8,28.5,21.6,36.9,1370.8,146,3
2166,2019,Songkhla,14-Oct,0,0,1,0,0,0,0,710,76.8,28.5,21.6,36.9,1370.8,146,3
2167,2019,Songkhla,15-24,0,0,0,1,0,0,0,750,76.8,28.5,21.6,36.9,1370.8,146,3
2168,2019,Phuket,60,0,0,0,0,0,0,1,27,75.4,29.2,23.2,39.2,1688.8,149,3
2169,2019,Phuket,0-4,1,0,0,0,0,0,0,29,75.4,29.2,23.2,39.2,1688.8,149,3
2170,2019,Phuket,9-May,0,1,0,0,0,0,0,51,75.4,29.2,23.2,39.2,1688.8,149,3
2171,2019,Phuket,14-Oct,0,0,1,0,0,0,0,78,75.4,29.2,23.2,39.2,1688.8,149,3
2172,2019,Phuket,15-24,0,0,0,1,0,0,0,130,75.4,29.2,23.2,39.2,1688.8,149,3
2173,2019,Phuket,35-59,0,0,0,0,0,1,0,130,75.4,29.2,23.2,39.2,1688.8,149,3
2174,2019,Phuket,25-34,0,0,0,0,1,0,0,140,75.4,29.2,23.2,39.2,1688.8,149,3
2175,2020,Lamphun,0-4,1,0,0,0,0,0,0,2,75.0,27.0,13.0,39.0,1638.0,130,3
2176,2020,Phrae,0-4,1,0,0,0,0,0,0,2,75.0,27.0,13.0,39.0,1638.0,130,3
2177,2020,Samut Songkhram,60,0,0,0,0,0,0,1,2,75.0,27.0,13.0,39.0,1638.0,130,3
2178,2020,Kamphaeng Phet,60,0,0,0,0,0,0,1,3,75.0,27.0,13.0,39.0,1638.0,130,3
2179,2020,Lamphun,9-May,0,1,0,0,0,0,0,3,75.0,27.0,13.0,39.0,1638.0,130,3
2180,2020,Ranong,60,0,0,0,0,0,0,1,3,75.0,27.0,13.0,39.0,1638.0,130,3
2181,2020,Satun,25-34,0,0,0,0,1,0,0,3,75.0,27.0,13.0,39.0,1638.0,130,3
2182,2020,Amnat Charoen,60,0,0,0,0,0,0,1,4,75.0,27.0,13.0,39.0,1638.0,130,3
2183,2020,Chumphon,60,0,0,0,0,0,0,1,4,75.0,27.0,13.0,39.0,1638.0,130,3
2184,2020,Nakhon Nayok,60,0,0,0,0,0,0,1,4,75.0,27.0,13.0,39.0,1638.0,130,3
2185,2020,Prachuap Khiri Khan,0-4,1,0,0,0,0,0,0,4,75.0,27.0,13.0,39.0,1638.0,130,3
2186,2020,Prachuap Khiri Khan,60,0,0,0,0,0,0,1,4,75.0,27.0,13.0,39.0,1638.0,130,3
2187,2020,Nakhon Nayok,0-4,1,0,0,0,0,0,0,5,75.0,27.0,13.0,39.0,1638.0,130,3
2188,2020,Nong Bua Lam Phu,60,0,0,0,0,0,0,1,5,75.0,27.0,13.0,39.0,1638.0,130,3
2189,2020,Phatthalung,0-4,1,0,0,0,0,0,0,5,75.0,27.0,13.0,39.0,1638.0,130,3
2190,2020,Ranong,0-4,1,0,0,0,0,0,0,5,75.0,27.0,13.0,39.0,1638.0,130,3
2191,2020,Samut Songkhram,14-Oct,0,0,1,0,0,0,0,5,75.0,27.0,13.0,39.0,1638.0,130,3
2192,2020,Satun,0-4,1,0,0,0,0,0,0,5,75.0,27.0,13.0,39.0,1638.0,130,3
2193,2020,Trat,60,0,0,0,0,0,0,1,5,75.0,27.0,13.0,39.0,1638.0,130,3
2194,2020,Krabi,60,0,0,0,0,0,0,1,6,75.0,27.0,13.0,39.0,1638.0,130,3
2195,2020,Nan,0-4,1,0,0,0,0,0,0,6,75.0,27.0,13.0,39.0,1638.0,130,3
2196,2020,Chachoengsao,0-4,1,0,0,0,0,0,0,7,75.0,27.0,13.0,39.0,1638.0,130,3
2197,2020,Phatthalung,60,0,0,0,0,0,0,1,7,75.0,27.0,13.0,39.0,1638.0,130,3
2198,2020,Amnat Charoen,0-4,1,0,0,0,0,0,0,8,75.0,27.0,13.0,39.0,1638.0,130,3
2199,2020,Chachoengsao,60,0,0,0,0,0,0,1,8,75.0,27.0,13.0,39.0,1638.0,130,3
2200,2020,Mukdahan,60,0,0,0,0,0,0,1,8,75.0,27.0,13.0,39.0,1638.0,130,3
2201,2020,Phayao,0-4,1,0,0,0,0,0,0,8,75.0,27.0,13.0,39.0,1638.0,130,3
2202,2020,Phuket,60,0,0,0,0,0,0,1,8,75.0,27.0,13.0,39.0,1638.0,130,3
2203,2020,Sa kaeo,60,0,0,0,0,0,0,1,8,75.0,27.0,13.0,39.0,1638.0,130,3
2204,2020,Uthai Thani,60,0,0,0,0,0,0,1,8,75.0,27.0,13.0,39.0,1638.0,130,3
2205,2020,Nakhon Nayok,35-59,0,0,0,0,0,1,0,9,75.0,27.0,13.0,39.0,1638.0,130,3
2206,2020,Nong Khai,60,0,0,0,0,0,0,1,9,75.0,27.0,13.0,39.0,1638.0,130,3
2207,2020,Satun,35-59,0,0,0,0,0,1,0,9,75.0,27.0,13.0,39.0,1638.0,130,3
2208,2020,Phuket,0-4,1,0,0,0,0,0,0,10,75.0,27.0,13.0,39.0,1638.0,130,3
2209,2020,Samut Songkhram,9-May,0,1,0,0,0,0,0,10,75.0,27.0,13.0,39.0,1638.0,130,3
2210,2020,Surat Thani,60,0,0,0,0,0,0,1,10,75.0,27.0,13.0,39.0,1638.0,130,3
2211,2020,Uthai Thani,0-4,1,0,0,0,0,0,0,10,75.0,27.0,13.0,39.0,1638.0,130,3
2212,2020,Kalasin,60,0,0,0,0,0,0,1,11,75.0,27.0,13.0,39.0,1638.0,130,3
2213,2020,Phang-nga,60,0,0,0,0,0,0,1,11,75.0,27.0,13.0,39.0,1638.0,130,3
2214,2020,Satun,14-Oct,0,0,1,0,0,0,0,11,75.0,27.0,13.0,39.0,1638.0,130,3
2215,2020,Satun,9-May,0,1,0,0,0,0,0,11,75.0,27.0,13.0,39.0,1638.0,130,3
2216,2020,Sing Buri,60,0,0,0,0,0,0,1,11,75.0,27.0,13.0,39.0,1638.0,130,3
2217,2020,Amnat Charoen,35-59,0,0,0,0,0,1,0,12,75.0,27.0,13.0,39.0,1638.0,130,3
2218,2020,Phayao,9-May,0,1,0,0,0,0,0,12,75.0,27.0,13.0,39.0,1638.0,130,3
2219,2020,Trat,0-4,1,0,0,0,0,0,0,12,75.0,27.0,13.0,39.0,1638.0,130,3
2220,2020,Yasothon,60,0,0,0,0,0,0,1,12,75.0,27.0,13.0,39.0,1638.0,130,3
2221,2020,Kanchanaburi,60,0,0,0,0,0,0,1,13,75.0,27.0,13.0,39.0,1638.0,130,3
2222,2020,Nakhon Phanom,60,0,0,0,0,0,0,1,13,75.0,27.0,13.0,39.0,1638.0,130,3
2223,2020,Samut Songkhram,15-24,0,0,0,1,0,0,0,13,75.0,27.0,13.0,39.0,1638.0,130,3
2224,2020,Satun,15-24,0,0,0,1,0,0,0,13,75.0,27.0,13.0,39.0,1638.0,130,3
2225,2020,Bueng Kan,60,0,0,0,0,0,0,1,14,75.0,27.0,13.0,39.0,1638.0,130,3
2226,2020,Pattani,60,0,0,0,0,0,0,1,14,75.0,27.0,13.0,39.0,1638.0,130,3
2227,2020,Phayao,14-Oct,0,0,1,0,0,0,0,14,75.0,27.0,13.0,39.0,1638.0,130,3
2228,2020,Sing Buri,0-4,1,0,0,0,0,0,0,14,75.0,27.0,13.0,39.0,1638.0,130,3
2229,2020,Yala,60,0,0,0,0,0,0,1,14,75.0,27.0,13.0,39.0,1638.0,130,3
2230,2020,Lamphun,14-Oct,0,0,1,0,0,0,0,15,75.0,27.0,13.0,39.0,1638.0,130,3
2231,2020,Nakhon Nayok,25-34,0,0,0,0,1,0,0,15,75.0,27.0,13.0,39.0,1638.0,130,3
2232,2020,Pathum Thani,0-4,1,0,0,0,0,0,0,15,75.0,27.0,13.0,39.0,1638.0,130,3
2233,2020,Saraburi,0-4,1,0,0,0,0,0,0,15,75.0,27.0,13.0,39.0,1638.0,130,3
2234,2020,Chumphon,0-4,1,0,0,0,0,0,0,16,75.0,27.0,13.0,39.0,1638.0,130,3
2235,2020,Maha Sarakham,60,0,0,0,0,0,0,1,16,75.0,27.0,13.0,39.0,1638.0,130,3
2236,2020,Nan,9-May,0,1,0,0,0,0,0,16,75.0,27.0,13.0,39.0,1638.0,130,3
2237,2020,Sukhothai,60,0,0,0,0,0,0,1,16,75.0,27.0,13.0,39.0,1638.0,130,3
2238,2020,Uttaradit,0-4,1,0,0,0,0,0,0,16,75.0,27.0,13.0,39.0,1638.0,130,3
2239,2020,Amnat Charoen,25-34,0,0,0,0,1,0,0,17,75.0,27.0,13.0,39.0,1638.0,130,3
2240,2020,Phatthalung,9-May,0,1,0,0,0,0,0,17,75.0,27.0,13.0,39.0,1638.0,130,3
2241,2020,Phrae,9-May,0,1,0,0,0,0,0,17,75.0,27.0,13.0,39.0,1638.0,130,3
2242,2020,Phuket,9-May,0,1,0,0,0,0,0,17,75.0,27.0,13.0,39.0,1638.0,130,3
2243,2020,Sakon Nakhon,60,0,0,0,0,0,0,1,17,75.0,27.0,13.0,39.0,1638.0,130,3
2244,2020,Trang,0-4,1,0,0,0,0,0,0,17,75.0,27.0,13.0,39.0,1638.0,130,3
2245,2020,Yasothon,0-4,1,0,0,0,0,0,0,17,75.0,27.0,13.0,39.0,1638.0,130,3
2246,2020,Chachoengsao,9-May,0,1,0,0,0,0,0,18,75.0,27.0,13.0,39.0,1638.0,130,3
2247,2020,Nakhon Nayok,9-May,0,1,0,0,0,0,0,18,75.0,27.0,13.0,39.0,1638.0,130,3
2248,2020,Phichit,60,0,0,0,0,0,0,1,18,75.0,27.0,13.0,39.0,1638.0,130,3
2249,2020,Yala,0-4,1,0,0,0,0,0,0,18,75.0,27.0,13.0,39.0,1638.0,130,3
2250,2020,Pathum Thani,60,0,0,0,0,0,0,1,19,75.0,27.0,13.0,39.0,1638.0,130,3
2251,2020,Phichit,0-4,1,0,0,0,0,0,0,19,75.0,27.0,13.0,39.0,1638.0,130,3
2252,2020,Ranong,9-May,0,1,0,0,0,0,0,19,75.0,27.0,13.0,39.0,1638.0,130,3
2253,2020,Sakon Nakhon,0-4,1,0,0,0,0,0,0,19,75.0,27.0,13.0,39.0,1638.0,130,3
2254,2020,Samut Sakhon,60,0,0,0,0,0,0,1,19,75.0,27.0,13.0,39.0,1638.0,130,3
2255,2020,Samut Songkhram,25-34,0,0,0,0,1,0,0,19,75.0,27.0,13.0,39.0,1638.0,130,3
2256,2020,Chai Nat,0-4,1,0,0,0,0,0,0,20,75.0,27.0,13.0,39.0,1638.0,130,3
2257,2020,Lamphun,25-34,0,0,0,0,1,0,0,20,75.0,27.0,13.0,39.0,1638.0,130,3
2258,2020,Nong Bua Lam Phu,0-4,1,0,0,0,0,0,0,20,75.0,27.0,13.0,39.0,1638.0,130,3
2259,2020,Phetchaburi,60,0,0,0,0,0,0,1,20,75.0,27.0,13.0,39.0,1638.0,130,3
2260,2020,Samut Songkhram,35-59,0,0,0,0,0,1,0,20,75.0,27.0,13.0,39.0,1638.0,130,3
2261,2020,Saraburi,60,0,0,0,0,0,0,1,20,75.0,27.0,13.0,39.0,1638.0,130,3
2262,2020,Trang,60,0,0,0,0,0,0,1,20,75.0,27.0,13.0,39.0,1638.0,130,3
2263,2020,Ang Thong,0-4,1,0,0,0,0,0,0,22,75.0,27.0,13.0,39.0,1638.0,130,3
2264,2020,Chanthaburi,0-4,1,0,0,0,0,0,0,22,75.0,27.0,13.0,39.0,1638.0,130,3
2265,2020,Nong Bua Lam Phu,35-59,0,0,0,0,0,1,0,22,75.0,27.0,13.0,39.0,1638.0,130,3
2266,2020,Nong Khai,0-4,1,0,0,0,0,0,0,22,75.0,27.0,13.0,39.0,1638.0,130,3
2267,2020,Uttaradit,60,0,0,0,0,0,0,1,22,75.0,27.0,13.0,39.0,1638.0,130,3
2268,2020,Amnat Charoen,9-May,0,1,0,0,0,0,0,23,75.0,27.0,13.0,39.0,1638.0,130,3
2269,2020,Ang Thong,60,0,0,0,0,0,0,1,23,75.0,27.0,13.0,39.0,1638.0,130,3
2270,2020,Mukdahan,0-4,1,0,0,0,0,0,0,23,75.0,27.0,13.0,39.0,1638.0,130,3
2271,2020,Narathiwat,0-4,1,0,0,0,0,0,0,23,75.0,27.0,13.0,39.0,1638.0,130,3
2272,2020,Songkhla,60,0,0,0,0,0,0,1,23,75.0,27.0,13.0,39.0,1638.0,130,3
2273,2020,Kamphaeng Phet,0-4,1,0,0,0,0,0,0,24,75.0,27.0,13.0,39.0,1638.0,130,3
2274,2020,Si Sa Ket,60,0,0,0,0,0,0,1,24,75.0,27.0,13.0,39.0,1638.0,130,3
2275,2020,Tak,0-4,1,0,0,0,0,0,0,24,75.0,27.0,13.0,39.0,1638.0,130,3
2276,2020,Kanchanaburi,0-4,1,0,0,0,0,0,0,25,75.0,27.0,13.0,39.0,1638.0,130,3
