year,Province,AgeGroup,ag_0-4,ag_5-9,ag_10-14,ag_15-24,ag_25-34,ag_35-59,ag_60,patient_count,humidity,temp_avg,temp_min,temp_max,rain_ml,rain_day
2016,Pathum Thani,0-4,1,0,0,0,0,0,0,30,73.0,29.5,13.5,41.0,1027.5,
2016,Pathum Thani,10-14,0,0,1,0,0,0,0,112,73.0,29.5,13.5,41.0,1027.5,
2016,Pathum Thani,15-24,0,0,0,1,0,0,0,208,73.0,29.5,13.5,41.0,1027.5,
2016,Pathum Thani,25-34,0,0,0,0,1,0,0,152,73.0,29.5,13.5,41.0,1027.5,
2016,Pathum Thani,35-59,0,0,0,0,0,1,0,168,73.0,29.5,13.5,41.0,1027.5,
2016,Pathum Thani,5-9,0,1,0,0,0,0,0,106,73.0,29.5,13.5,41.0,1027.5,
2016,Pathum Thani,60,0,0,0,0,0,0,1,30,73.0,29.5,13.5,41.0,1027.5,
2016,Pattani,0-4,1,0,0,0,0,0,0,602,80.0,28.1,20.5,38.7,1781.4,132.0
2016,Pattani,10-14,0,0,1,0,0,0,0,996,80.0,28.1,20.5,38.7,1781.4,132.0
2016,Pattani,15-24,0,0,0,1,0,0,0,1128,80.0,28.1,20.5,38.7,1781.4,132.0
2016,Pattani,25-34,0,0,0,0,1,0,0,450,80.0,28.1,20.5,38.7,1781.4,132.0
2016,Pattani,35-59,0,0,0,0,0,1,0,376,80.0,28.1,20.5,38.7,1781.4,132.0
2016,Pattani,5-9,0,1,0,0,0,0,0,982,80.0,28.1,20.5,38.7,1781.4,132.0
2016,Pattani,60,0,0,0,0,0,0,1,106,80.0,28.1,20.5,38.7,1781.4,132.0
2016,Phatthalung,0-4,1,0,0,0,0,0,0,180,81.1,28.3,22.0,39.4,2114.2,144.0
2016,Phatthalung,10-14,0,0,1,0,0,0,0,612,81.1,28.3,22.0,39.4,2114.2,144.0
2016,Phatthalung,15-24,0,0,0,1,0,0,0,834,81.1,28.3,22.0,39.4,2114.2,144.0
2016,Phatthalung,25-34,0,0,0,0,1,0,0,404,81.1,28.3,22.0,39.4,2114.2,144.0
2016,Phatthalung,35-59,0,0,0,0,0,1,0,418,81.1,28.3,22.0,39.4,2114.2,144.0
2016,Phatthalung,5-9,0,1,0,0,0,0,0,400,81.1,28.3,22.0,39.4,2114.2,144.0
2016,Phatthalung,60,0,0,0,0,0,0,1,94,81.1,28.3,22.0,39.4,2114.2,144.0
2016,Phayao,0-4,1,0,0,0,0,0,0,12,75.7,26.1,7.8,41.5,1071.4,116.0
2016,Phayao,10-14,0,0,1,0,0,0,0,46,75.7,26.1,7.8,41.5,1071.4,116.0
2016,Phayao,15-24,0,0,0,1,0,0,0,92,75.7,26.1,7.8,41.5,1071.4,116.0
2016,Phayao,25-34,0,0,0,0,1,0,0,60,75.7,26.1,7.8,41.5,1071.4,116.0
2016,Phayao,35-59,0,0,0,0,0,1,0,142,75.7,26.1,7.8,41.5,1071.4,116.0
2016,Phayao,5-9,0,1,0,0,0,0,0,24,75.7,26.1,7.8,41.5,1071.4,116.0
2016,Phayao,60,0,0,0,0,0,0,1,28,75.7,26.1,7.8,41.5,1071.4,116.0
2016,Phetchabun,0-4,1,0,0,0,0,0,0,108,71.5,28.2,9.5,43.3,1039.2,119.0
2016,Phetchabun,10-14,0,0,1,0,0,0,0,316,71.5,28.2,9.5,43.3,1039.2,119.0
