,year,Province,AgeGroup,ag_0-4,ag_10-14,ag_15-24,ag_25-34,ag_35-59,ag_5-9,ag_60,patient_count
1275,2018,Nakhon Ratchasima,10-14,0,1,0,0,0,0,0,971
1276,2018,Nakhon Ratchasima,15-24,0,0,1,0,0,0,0,934
1277,2018,Nakhon Ratchasima,25-34,0,0,0,1,0,0,0,298
1278,2018,Nakhon Ratchasima,35-59,0,0,0,0,1,0,0,288
1279,2018,Nakhon Ratchasima,5-9,0,0,0,0,0,1,0,762
1280,2018,Nakhon Ratchasima,60,0,0,0,0,0,0,1,91
1281,2018,Nakhon Sawan,0-4,1,0,0,0,0,0,0,212
1282,2018,Nakhon Sawan,10-14,0,1,0,0,0,0,0,670
1283,2018,Nakhon Sawan,15-24,0,0,1,0,0,0,0,796
1284,2018,Nakhon Sawan,25-34,0,0,0,1,0,0,0,424
1285,2018,Nakhon Sawan,35-59,0,0,0,0,1,0,0,347
1286,2018,Nakhon Sawan,5-9,0,0,0,0,0,1,0,422
1287,2018,Nakhon Sawan,60,0,0,0,0,0,0,1,69
1288,2018,Nakhon Si Thammarat,0-4,1,0,0,0,0,0,0,293
1289,2018,Nakhon Si Thammarat,10-14,0,1,0,0,0,0,0,851
1290,2018,Nakhon Si Thammarat,15-24,0,0,1,0,0,0,0,1046
1291,2018,Nakhon Si Thammarat,25-34,0,0,0,1,0,0,0,489
1292,2018,Nakhon Si Thammarat,35-59,0,0,0,0,1,0,0,435
1293,2018,Nakhon Si Thammarat,5-9,0,0,0,0,0,1,0,740
1294,2018,Nakhon Si Thammarat,60,0,0,0,0,0,0,1,119
1295,2018,Nan,0-4,1,0,0,0,0,0,0,7
1296,2018,Nan,10-14,0,1,0,0,0,0,0,51
1297,2018,Nan,15-24,0,0,1,0,0,0,0,119
1298,2018,Nan,25-34,0,0,0,1,0,0,0,83
1299,2018,Nan,35-59,0,0,0,0,1,0,0,109
1300,2018,Nan,5-9,0,0,0,0,0,1,0,22
1301,2018,Nan,60,0,0,0,0,0,0,1,45
1302,2018,Narathiwat,0-4,1,0,0,0,0,0,0,63
1303,2018,Narathiwat,10-14,0,1,0,0,0,0,0,110
1304,2018,Narathiwat,15-24,0,0,1,0,0,0,0,170
1305,2018,Narathiwat,25-34,0,0,0,1,0,0,0,131
1306,2018,Narathiwat,35-59,0,0,0,0,1,0,0,139
1307,2018,Narathiwat,5-9,0,0,0,0,0,1,0,136
1308,2018,Narathiwat,60,0,0,0,0,0,0,1,36
1309,2018,Nong Bua Lam Phu,0-4,1,0,0,0,0,0,0,24
1310,2018,Nong Bua Lam Phu,10-14,0,1,0,0,0,0,0,108
1311,2018,Nong Bua Lam Phu,15-24,0,0,1,0,0,0,0,89
1312,2018,Nong Bua Lam Phu,25-34,0,0,0,1,0,0,0,20
1313,2018,Nong Bua Lam Phu,35-59,0,0,0,0,1,0,0,24
1314,2018,Nong Bua Lam Phu,5-9,0,0,0,0,0,1,0,67
1315,2018,Nong Bua Lam Phu,60,0,0,0,0,0,0,1,5
1316,2018,Nong Khai,0-4,1,0,0,0,0,0,0,8
1317,2018,Nong Khai,10-14,0,1,0,0,0,0,0,39
1318,2018,Nong Khai,15-24,0,0,1,0,0,0,0,52
1319,2018,Nong Khai,25-34,0,0,0,1,0,0,0,21
1320,2018,Nong Khai,35-59,0,0,0,0,1,0,0,25
1321,2018,Nong Khai,5-9,0,0,0,0,0,1,0,40
1322,2018,Nong Khai,60,0,0,0,0,0,0,1,4
1323,2018,Nonthaburi,0-4,1,0,0,0,0,0,0,93
1324,2018,Nonthaburi,10-14,0,1,0,0,0,0,0,414
1325,2018,Nonthaburi,15-24,0,0,1,0,0,0,0,709
1326,2018,Nonthaburi,25-34,0,0,0,1,0,0,0,377
1327,2018,Nonthaburi,35-59,0,0,0,0,1,0,0,453
1328,2018,Nonthaburi,5-9,0,0,0,0,0,1,0,234
1329,2018,Nonthaburi,60,0,0,0,0,0,0,1,97
1330,2018,Pathum Thani,0-4,1,0,0,0,0,0,0,81
1331,2018,Pathum Thani,10-14,0,1,0,0,0,0,0,428
1332,2018,Pathum Thani,15-24,0,0,1,0,0,0,0,624
1333,2018,Pathum Thani,25-34,0,0,0,1,0,0,0,233
1334,2018,Pathum Thani,35-59,0,0,0,0,1,0,0,282
1335,2018,Pathum Thani,5-9,0,0,0,0,0,1,0,254
1336,2018,Pathum Thani,60,0,0,0,0,0,0,1,61
1337,2018,Pattani,0-4,1,0,0,0,0,0,0,88
1338,2018,Pattani,10-14,0,1,0,0,0,0,0,122
1339,2018,Pattani,15-24,0,0,1,0,0,0,0,140
1340,2018,Pattani,25-34,0,0,0,1,0,0,0,76
1341,2018,Pattani,35-59,0,0,0,0,1,0,0,75
1342,2018,Pattani,5-9,0,0,0,0,0,1,0,141
1343,2018,Pattani,60,0,0,0,0,0,0,1,26
1344,2018,Phang-nga,0-4,1,0,0,0,0,0,0,65
1345,2018,Phang-nga,10-14,0,1,0,0,0,0,0,100
1346,2018,Phang-nga,15-24,0,0,1,0,0,0,0,107
1347,2018,Phang-nga,25-34,0,0,0,1,0,0,0,59
1348,2018,Phang-nga,35-59,0,0,0,0,1,0,0,87
1349,2018,Phang-nga,5-9,0,0,0,0,0,1,0,87
1350,2018,Phang-nga,60,0,0,0,0,0,0,1,24
1351,2018,Phatthalung,0-4,1,0,0,0,0,0,0,32
1352,2018,Phatthalung,10-14,0,1,0,0,0,0,0,126
1353,2018,Phatthalung,15-24,0,0,1,0,0,0,0,168
1354,2018,Phatthalung,25-34,0,0,0,1,0,0,0,87
1355,2018,Phatthalung,35-59,0,0,0,0,1,0,0,97
1356,2018,Phatthalung,5-9,0,0,0,0,0,1,0,98
1357,2018,Phatthalung,60,0,0,0,0,0,0,1,26
1358,2018,Phayao,0-4,1,0,0,0,0,0,0,4
1359,2018,Phayao,10-14,0,1,0,0,0,0,0,11
1360,2018,Phayao,15-24,0,0,1,0,0,0,0,31
1361,2018,Phayao,25-34,0,0,0,1,0,0,0,33
1362,2018,Phayao,35-59,0,0,0,0,1,0,0,53
1363,2018,Phayao,5-9,0,0,0,0,0,1,0,8
1364,2018,Phayao,60,0,0,0,0,0,0,1,33
1365,2018,Phetchabun,0-4,1,0,0,0,0,0,0,46
1366,2018,Phetchabun,10-14,0,1,0,0,0,0,0,263
1367,2018,Phetchabun,15-24,0,0,1,0,0,0,0,204
1368,2018,Phetchabun,25-34,0,0,0,1,0,0,0,61
1369,2018,Phetchabun,35-59,0,0,0,0,1,0,0,65
1370,2018,Phetchabun,5-9,0,0,0,0,0,1,0,216
1371,2018,Phetchabun,60,0,0,0,0,0,0,1,13
1372,2018,Phetchaburi,0-4,1,0,0,0,0,0,0,69
1373,2018,Phetchaburi,10-14,0,1,0,0,0,0,0,190
1374,2018,Phetchaburi,15-24,0,0,1,0,0,0,0,241
1375,2018,Phetchaburi,25-34,0,0,0,1,0,0,0,109
1376,2018,Phetchaburi,35-59,0,0,0,0,1,0,0,113
1377,2018,Phetchaburi,5-9,0,0,0,0,0,1,0,164
1378,2018,Phetchaburi,60,0,0,0,0,0,0,1,30
1379,2018,Phichit,0-4,1,0,0,0,0,0,0,63
1380,2018,Phichit,10-14,0,1,0,0,0,0,0,293
1381,2018,Phichit,15-24,0,0,1,0,0,0,0,366
1382,2018,Phichit,25-34,0,0,0,1,0,0,0,184
1383,2018,Phichit,35-59,0,0,0,0,1,0,0,182
1384,2018,Phichit,5-9,0,0,0,0,0,1,0,155
1385,2018,Phichit,60,0,0,0,0,0,0,1,32
1386,2018,Phitsanulok,0-4,1,0,0,0,0,0,0,46
1387,2018,Phitsanulok,10-14,0,1,0,0,0,0,0,249
1388,2018,Phitsanulok,15-24,0,0,1,0,0,0,0,414
1389,2018,Phitsanulok,25-34,0,0,0,1,0,0,0,173
1390,2018,Phitsanulok,35-59,0,0,0,0,1,0,0,207
1391,2018,Phitsanulok,5-9,0,0,0,0,0,1,0,141
1392,2018,Phitsanulok,60,0,0,0,0,0,0,1,39
1393,2018,Phra Nakhon Si Ayutthaya,0-4,1,0,0,0,0,0,0,44
1394,2018,Phra Nakhon Si Ayutthaya,10-14,0,1,0,0,0,0,0,242
1395,2018,Phra Nakhon Si Ayutthaya,15-24,0,0,1,0,0,0,0,367
1396,2018,Phra Nakhon Si Ayutthaya,25-34,0,0,0,1,0,0,0,216
1397,2018,Phra Nakhon Si Ayutthaya,35-59,0,0,0,0,1,0,0,231
1398,2018,Phra Nakhon Si Ayutthaya,5-9,0,0,0,0,0,1,0,154
1399,2018,Phra Nakhon Si Ayutthaya,60,0,0,0,0,0,0,1,43
1400,2018,Phrae,0-4,1,0,0,0,0,0,0,8
1401,2018,Phrae,10-14,0,1,0,0,0,0,0,84
1402,2018,Phrae,15-24,0,0,1,0,0,0,0,104
1403,2018,Phrae,25-34,0,0,0,1,0,0,0,70
1404,2018,Phrae,35-59,0,0,0,0,1,0,0,72
1405,2018,Phrae,5-9,0,0,0,0,0,1,0,44
1406,2018,Phrae,60,0,0,0,0,0,0,1,19
1407,2018,Phuket,0-4,1,0,0,0,0,0,0,38
1408,2018,Phuket,10-14,0,1,0,0,0,0,0,113
1409,2018,Phuket,15-24,0,0,1,0,0,0,0,262
1410,2018,Phuket,25-34,0,0,0,1,0,0,0,211
1411,2018,Phuket,35-59,0,0,0,0,1,0,0,182
1412,2018,Phuket,5-9,0,0,0,0,0,1,0,103
1413,2018,Phuket,60,0,0,0,0,0,0,1,21
1414,2018,Prachin Buri,0-4,1,0,0,0,0,0,0,33
1415,2018,Prachin Buri,10-14,0,1,0,0,0,0,0,88
1416,2018,Prachin Buri,15-24,0,0,1,0,0,0,0,134
1417,2018,Prachin Buri,25-34,0,0,0,1,0,0,0,77
1418,2018,Prachin Buri,35-59,0,0,0,0,1,0,0,96
1419,2018,Prachin Buri,5-9,0,0,0,0,0,1,0,85
1420,2018,Prachin Buri,60,0,0,0,0,0,0,1,25
1421,2018,Prachuap Khiri Khan,0-4,1,0,0,0,0,0,0,24
1422,2018,Prachuap Khiri Khan,10-14,0,1,0,0,0,0,0,99
1423,2018,Prachuap Khiri Khan,15-24,0,0,1,0,0,0,0,107
1424,2018,Prachuap Khiri Khan,25-34,0,0,0,1,0,0,0,63
1425,2018,Prachuap Khiri Khan,35-59,0,0,0,0,1,0,0,67
1426,2018,Prachuap Khiri Khan,5-9,0,0,0,0,0,1,0,86
1427,2018,Prachuap Khiri Khan,60,0,0,0,0,0,0,1,17
1428,2018,Ranong,0-4,1,0,0,0,0,0,0,6
1429,2018,Ranong,10-14,0,1,0,0,0,0,0,49
1430,2018,Ranong,15-24,0,0,1,0,0,0,0,58
1431,2018,Ranong,25-34,0,0,0,1,0,0,0,27
1432,2018,Ranong,35-59,0,0,0,0,1,0,0,34
1433,2018,Ranong,5-9,0,0,0,0,0,1,0,37
1434,2018,Ranong,60,0,0,0,0,0,0,1,5
1435,2018,Ratchaburi,0-4,1,0,0,0,0,0,0,81
1436,2018,Ratchaburi,10-14,0,1,0,0,0,0,0,413
1437,2018,Ratchaburi,15-24,0,0,1,0,0,0,0,499
1438,2018,Ratchaburi,25-34,0,0,0,1,0,0,0,263
1439,2018,Ratchaburi,35-59,0,0,0,0,1,0,0,208
1440,2018,Ratchaburi,5-9,0,0,0,0,0,1,0,261
1441,2018,Ratchaburi,60,0,0,0,0,0,0,1,38
1442,2018,Rayong,0-4,1,0,0,0,0,0,0,90
1443,2018,Rayong,10-14,0,1,0,0,0,0,0,246
1444,2018,Rayong,15-24,0,0,1,0,0,0,0,481
1445,2018,Rayong,25-34,0,0,0,1,0,0,0,348
1446,2018,Rayong,35-59,0,0,0,0,1,0,0,284
1447,2018,Rayong,5-9,0,0,0,0,0,1,0,169
1448,2018,Rayong,60,0,0,0,0,0,0,1,27
1449,2018,Roi Et,0-4,1,0,0,0,0,0,0,71
1450,2018,Roi Et,10-14,0,1,0,0,0,0,0,411
1451,2018,Roi Et,15-24,0,0,1,0,0,0,0,376
1452,2018,Roi Et,25-34,0,0,0,1,0,0,0,100
1453,2018,Roi Et,35-59,0,0,0,0,1,0,0,88
1454,2018,Roi Et,5-9,0,0,0,0,0,1,0,328
1455,2018,Roi Et,60,0,0,0,0,0,0,1,16
1456,2018,Sa kaeo,0-4,1,0,0,0,0,0,0,37
1457,2018,Sa kaeo,10-14,0,1,0,0,0,0,0,112
1458,2018,Sa kaeo,15-24,0,0,1,0,0,0,0,84
1459,2018,Sa kaeo,25-34,0,0,0,1,0,0,0,39
1460,2018,Sa kaeo,35-59,0,0,0,0,1,0,0,41
1461,2018,Sa kaeo,5-9,0,0,0,0,0,1,0,98
1462,2018,Sa kaeo,60,0,0,0,0,0,0,1,9
1463,2018,Sakon Nakhon,0-4,1,0,0,0,0,0,0,16
1464,2018,Sakon Nakhon,10-14,0,1,0,0,0,0,0,60
1465,2018,Sakon Nakhon,15-24,0,0,1,0,0,0,0,69
1466,2018,Sakon Nakhon,25-34,0,0,0,1,0,0,0,29
1467,2018,Sakon Nakhon,35-59,0,0,0,0,1,0,0,30
1468,2018,Sakon Nakhon,5-9,0,0,0,0,0,1,0,60
1469,2018,Sakon Nakhon,60,0,0,0,0,0,0,1,4
1470,2018,Samut Prakan,0-4,1,0,0,0,0,0,0,100
1471,2018,Samut Prakan,10-14,0,1,0,0,0,0,0,338
1472,2018,Samut Prakan,15-24,0,0,1,0,0,0,0,493
1473,2018,Samut Prakan,25-34,0,0,0,1,0,0,0,183
1474,2018,Samut Prakan,35-59,0,0,0,0,1,0,0,175
1475,2018,Samut Prakan,5-9,0,0,0,0,0,1,0,195
1476,2018,Samut Prakan,60,0,0,0,0,0,0,1,46
1477,2018,Samut Sakhon,0-4,1,0,0,0,0,0,0,165
1478,2018,Samut Sakhon,10-14,0,1,0,0,0,0,0,301
1479,2018,Samut Sakhon,15-24,0,0,1,0,0,0,0,342
1480,2018,Samut Sakhon,25-34,0,0,0,1,0,0,0,151
1481,2018,Samut Sakhon,35-59,0,0,0,0,1,0,0,216
1482,2018,Samut Sakhon,5-9,0,0,0,0,0,1,0,220
1483,2018,Samut Sakhon,60,0,0,0,0,0,0,1,55
1484,2018,Samut Songkhram,0-4,1,0,0,0,0,0,0,7
1485,2018,Samut Songkhram,10-14,0,1,0,0,0,0,0,57
1486,2018,Samut Songkhram,15-24,0,0,1,0,0,0,0,77
1487,2018,Samut Songkhram,25-34,0,0,0,1,0,0,0,31
1488,2018,Samut Songkhram,35-59,0,0,0,0,1,0,0,31
1489,2018,Samut Songkhram,5-9,0,0,0,0,0,1,0,27
1490,2018,Samut Songkhram,60,0,0,0,0,0,0,1,3
1491,2018,Saraburi,0-4,1,0,0,0,0,0,0,52
1492,2018,Saraburi,10-14,0,1,0,0,0,0,0,151
1493,2018,Saraburi,15-24,0,0,1,0,0,0,0,150
1494,2018,Saraburi,25-34,0,0,0,1,0,0,0,63
1495,2018,Saraburi,35-59,0,0,0,0,1,0,0,51
1496,2018,Saraburi,5-9,0,0,0,0,0,1,0,102
1497,2018,Saraburi,60,0,0,0,0,0,0,1,9
1498,2018,Satun,0-4,1,0,0,0,0,0,0,10
1499,2018,Satun,10-14,0,1,0,0,0,0,0,32
1500,2018,Satun,15-24,0,0,1,0,0,0,0,24
1501,2018,Satun,25-34,0,0,0,1,0,0,0,8
1502,2018,Satun,35-59,0,0,0,0,1,0,0,17
1503,2018,Satun,5-9,0,0,0,0,0,1,0,17
1504,2018,Satun,60,0,0,0,0,0,0,1,2
1505,2018,Si Sa Ket,0-4,1,0,0,0,0,0,0,160
1506,2018,Si Sa Ket,10-14,0,1,0,0,0,0,0,583
1507,2018,Si Sa Ket,15-24,0,0,1,0,0,0,0,432
1508,2018,Si Sa Ket,25-34,0,0,0,1,0,0,0,121
1509,2018,Si Sa Ket,35-59,0,0,0,0,1,0,0,193
1510,2018,Si Sa Ket,5-9,0,0,0,0,0,1,0,555
1511,2018,Si Sa Ket,60,0,0,0,0,0,0,1,53
1512,2018,Sing Buri,0-4,1,0,0,0,0,0,0,0
1513,2018,Sing Buri,10-14,0,1,0,0,0,0,0,9
1514,2018,Sing Buri,15-24,0,0,1,0,0,0,0,19
1515,2018,Sing Buri,25-34,0,0,0,1,0,0,0,10
1516,2018,Sing Buri,35-59,0,0,0,0,1,0,0,7
1517,2018,Sing Buri,5-9,0,0,0,0,0,1,0,6
1518,2018,Sing Buri,60,0,0,0,0,0,0,1,4
1519,2018,Songkhla,0-4,1,0,0,0,0,0,0,282
1520,2018,Songkhla,10-14,0,1,0,0,0,0,0,480
1521,2018,Songkhla,15-24,0,0,1,0,0,0,0,460
1522,2018,Songkhla,25-34,0,0,0,1,0,0,0,244
1523,2018,Songkhla,35-59,0,0,0,0,1,0,0,229
1524,2018,Songkhla,5-9,0,0,0,0,0,1,0,419
1525,2018,Songkhla,60,0,0,0,0,0,0,1,67
1526,2018,Sukhothai,0-4,1,0,0,0,0,0,0,23
1527,2018,Sukhothai,10-14,0,1,0,0,0,0,0,200
1528,2018,Sukhothai,15-24,0,0,1,0,0,0,0,197
1529,2018,Sukhothai,25-34,0,0,0,1,0,0,0,75
1530,2018,Sukhothai,35-59,0,0,0,0,1,0,0,59
1531,2018,Sukhothai,5-9,0,0,0,0,0,1,0,115
1532,2018,Sukhothai,60,0,0,0,0,0,0,1,12
1533,2018,Suphan Buri,0-4,1,0,0,0,0,0,0,65
1534,2018,Suphan Buri,10-14,0,1,0,0,0,0,0,311
1535,2018,Suphan Buri,15-24,0,0,1,0,0,0,0,399
1536,2018,Suphan Buri,25-34,0,0,0,1,0,0,0,263
1537,2018,Suphan Buri,35-59,0,0,0,0,1,0,0,255
1538,2018,Suphan Buri,5-9,0,0,0,0,0,1,0,193
1539,2018,Suphan Buri,60,0,0,0,0,0,0,1,40
1540,2018,Surat Thani,0-4,1,0,0,0,0,0,0,86
1541,2018,Surat Thani,10-14,0,1,0,0,0,0,0,266
1542,2018,Surat Thani,15-24,0,0,1,0,0,0,0,347
1543,2018,Surat Thani,25-34,0,0,0,1,0,0,0,161
1544,2018,Surat Thani,35-59,0,0,0,0,1,0,0,96
1545,2018,Surat Thani,5-9,0,0,0,0,0,1,0,192
1546,2018,Surat Thani,60,0,0,0,0,0,0,1,15
1547,2018,Surin,0-4,1,0,0,0,0,0,0,225
1548,2018,Surin,10-14,0,1,0,0,0,0,0,646
1549,2018,Surin,15-24,0,0,1,0,0,0,0,395
1550,2018,Surin,25-34,0,0,0,1,0,0,0,121
1551,2018,Surin,35-59,0,0,0,0,1,0,0,154
1552,2018,Surin,5-9,0,0,0,0,0,1,0,651
1553,2018,Surin,60,0,0,0,0,0,0,1,49
1554,2018,Tak,0-4,1,0,0,0,0,0,0,45
1555,2018,Tak,10-14,0,1,0,0,0,0,0,217
1556,2018,Tak,15-24,0,0,1,0,0,0,0,336
1557,2018,Tak,25-34,0,0,0,1,0,0,0,186
1558,2018,Tak,35-59,0,0,0,0,1,0,0,207
1559,2018,Tak,5-9,0,0,0,0,0,1,0,175
1560,2018,Tak,60,0,0,0,0,0,0,1,48
1561,2018,Trang,0-4,1,0,0,0,0,0,0,24
1562,2018,Trang,10-14,0,1,0,0,0,0,0,121
1563,2018,Trang,15-24,0,0,1,0,0,0,0,198
1564,2018,Trang,25-34,0,0,0,1,0,0,0,94
1565,2018,Trang,35-59,0,0,0,0,1,0,0,101
1566,2018,Trang,5-9,0,0,0,0,0,1,0,73
1567,2018,Trang,60,0,0,0,0,0,0,1,27
1568,2018,Trat,0-4,1,0,0,0,0,0,0,32
1569,2018,Trat,10-14,0,1,0,0,0,0,0,115
1570,2018,Trat,15-24,0,0,1,0,0,0,0,105
1571,2018,Trat,25-34,0,0,0,1,0,0,0,64
1572,2018,Trat,35-59,0,0,0,0,1,0,0,58
1573,2018,Trat,5-9,0,0,0,0,0,1,0,94
1574,2018,Trat,60,0,0,0,0,0,0,1,16
1575,2018,Ubon Ratchathani,0-4,1,0,0,0,0,0,0,205
1576,2018,Ubon Ratchathani,10-14,0,1,0,0,0,0,0,521
1577,2018,Ubon Ratchathani,15-24,0,0,1,0,0,0,0,420
1578,2018,Ubon Ratchathani,25-34,0,0,0,1,0,0,0,135
1579,2018,Ubon Ratchathani,35-59,0,0,0,0,1,0,0,203
1580,2018,Ubon Ratchathani,5-9,0,0,0,0,0,1,0,521
1581,2018,Ubon Ratchathani,60,0,0,0,0,0,0,1,48
1582,2018,Udon Thani,0-4,1,0,0,0,0,0,0,25
1583,2018,Udon Thani,10-14,0,1,0,0,0,0,0,108
1584,2018,Udon Thani,15-24,0,0,1,0,0,0,0,109
1585,2018,Udon Thani,25-34,0,0,0,1,0,0,0,55
1586,2018,Udon Thani,35-59,0,0,0,0,1,0,0,46
1587,2018,Udon Thani,5-9,0,0,0,0,0,1,0,71
1588,2018,Udon Thani,60,0,0,0,0,0,0,1,10
1589,2018,Uthai Thani,0-4,1,0,0,0,0,0,0,37
1590,2018,Uthai Thani,10-14,0,1,0,0,0,0,0,151
1591,2018,Uthai Thani,15-24,0,0,1,0,0,0,0,150
1592,2018,Uthai Thani,25-34,0,0,0,1,0,0,0,83
1593,2018,Uthai Thani,35-59,0,0,0,0,1,0,0,66
1594,2018,Uthai Thani,5-9,0,0,0,0,0,1,0,121
1595,2018,Uthai Thani,60,0,0,0,0,0,0,1,14
1596,2018,Uttaradit,0-4,1,0,0,0,0,0,0,6
1597,2018,Uttaradit,10-14,0,1,0,0,0,0,0,65
1598,2018,Uttaradit,15-24,0,0,1,0,0,0,0,86
1599,2018,Uttaradit,25-34,0,0,0,1,0,0,0,48
1600,2018,Uttaradit,35-59,0,0,0,0,1,0,0,34
1601,2018,Uttaradit,5-9,0,0,0,0,0,1,0,26
1602,2018,Uttaradit,60,0,0,0,0,0,0,1,9
1603,2018,Yala,0-4,1,0,0,0,0,0,0,42
1604,2018,Yala,10-14,0,1,0,0,0,0,0,83
1605,2018,Yala,15-24,0,0,1,0,0,0,0,105
1606,2018,Yala,25-34,0,0,0,1,0,0,0,87
1607,2018,Yala,35-59,0,0,0,0,1,0,0,75
1608,2018,Yala,5-9,0,0,0,0,0,1,0,88
1609,2018,Yala,60,0,0,0,0,0,0,1,24
1610,2018,Yasothon,0-4,1,0,0,0,0,0,0,19
1611,2018,Yasothon,10-14,0,1,0,0,0,0,0,96
1612,2018,Yasothon,15-24,0,0,1,0,0,0,0,129
1613,2018,Yasothon,25-34,0,0,0,1,0,0,0,43
1614,2018,Yasothon,35-59,0,0,0,0,1,0,0,52
1615,2018,Yasothon,5-9,0,0,0,0,0,1,0,62
1616,2018,Yasothon,60,0,0,0,0,0,0,1,8
1617,2019,Amnat Charoen,0-4,1,0,0,0,0,0,0,23
1618,2019,Amnat Charoen,10-14,0,1,0,0,0,0,0,156
1619,2019,Amnat Charoen,15-24,0,0,1,0,0,0,0,162
1620,2019,Amnat Charoen,25-34,0,0,0,1,0,0,0,39
1621,2019,Amnat Charoen,35-59,0,0,0,0,1,0,0,52
1622,2019,Amnat Charoen,5-9,0,0,0,0,0,1,0,104
1623,2019,Amnat Charoen,60,0,0,0,0,0,0,1,13
1624,2019,Ang Thong,0-4,1,0,0,0,0,0,0,7
1625,2019,Ang Thong,10-14,0,1,0,0,0,0,0,56
1626,2019,Ang Thong,15-24,0,0,1,0,0,0,0,76
1627,2019,Ang Thong,25-34,0,0,0,1,0,0,0,42
1628,2019,Ang Thong,35-59,0,0,0,0,1,0,0,53
1629,2019,Ang Thong,5-9,0,0,0,0,0,1,0,31
1630,2019,Ang Thong,60,0,0,0,0,0,0,1,16
1631,2019,Bangkok,0-4,1,0,0,0,0,0,0,532
1632,2019,Bangkok,10-14,0,1,0,0,0,0,0,1719
1633,2019,Bangkok,15-24,0,0,1,0,0,0,0,3466
1634,2019,Bangkok,25-34,0,0,0,1,0,0,0,3010
1635,2019,Bangkok,35-59,0,0,0,0,1,0,0,3407
1636,2019,Bangkok,5-9,0,0,0,0,0,1,0,1175
1637,2019,Bangkok,60,0,0,0,0,0,0,1,711
1638,2019,Bueng Kan,0-4,1,0,0,0,0,0,0,76
1639,2019,Bueng Kan,10-14,0,1,0,0,0,0,0,247
1640,2019,Bueng Kan,15-24,0,0,1,0,0,0,0,173
1641,2019,Bueng Kan,25-34,0,0,0,1,0,0,0,59
1642,2019,Bueng Kan,35-59,0,0,0,0,1,0,0,66
1643,2019,Bueng Kan,5-9,0,0,0,0,0,1,0,244
1644,2019,Bueng Kan,60,0,0,0,0,0,0,1,8
1645,2019,Buri Ram,0-4,1,0,0,0,0,0,0,275
1646,2019,Buri Ram,10-14,0,1,0,0,0,0,0,1188
1647,2019,Buri Ram,15-24,0,0,1,0,0,0,0,880
1648,2019,Buri Ram,25-34,0,0,0,1,0,0,0,197
1649,2019,Buri Ram,35-59,0,0,0,0,1,0,0,200
1650,2019,Buri Ram,5-9,0,0,0,0,0,1,0,1075
1651,2019,Buri Ram,60,0,0,0,0,0,0,1,45
1652,2019,Chachoengsao,0-4,1,0,0,0,0,0,0,53
1653,2019,Chachoengsao,10-14,0,1,0,0,0,0,0,216
1654,2019,Chachoengsao,15-24,0,0,1,0,0,0,0,341
1655,2019,Chachoengsao,25-34,0,0,0,1,0,0,0,172
1656,2019,Chachoengsao,35-59,0,0,0,0,1,0,0,178
1657,2019,Chachoengsao,5-9,0,0,0,0,0,1,0,150
1658,2019,Chachoengsao,60,0,0,0,0,0,0,1,33
1659,2019,Chai Nat,0-4,1,0,0,0,0,0,0,8
1660,2019,Chai Nat,10-14,0,1,0,0,0,0,0,86
1661,2019,Chai Nat,15-24,0,0,1,0,0,0,0,86
1662,2019,Chai Nat,25-34,0,0,0,1,0,0,0,43
1663,2019,Chai Nat,35-59,0,0,0,0,1,0,0,57
1664,2019,Chai Nat,5-9,0,0,0,0,0,1,0,50
1665,2019,Chai Nat,60,0,0,0,0,0,0,1,11
1666,2019,Chaiyaphum,0-4,1,0,0,0,0,0,0,206
1667,2019,Chaiyaphum,10-14,0,1,0,0,0,0,0,821
1668,2019,Chaiyaphum,15-24,0,0,1,0,0,0,0,549
1669,2019,Chaiyaphum,25-34,0,0,0,1,0,0,0,159
1670,2019,Chaiyaphum,35-59,0,0,0,0,1,0,0,141
1671,2019,Chaiyaphum,5-9,0,0,0,0,0,1,0,775
1672,2019,Chaiyaphum,60,0,0,0,0,0,0,1,39
1673,2019,Chanthaburi,0-4,1,0,0,0,0,0,0,97
1674,2019,Chanthaburi,10-14,0,1,0,0,0,0,0,376
1675,2019,Chanthaburi,15-24,0,0,1,0,0,0,0,533
1676,2019,Chanthaburi,25-34,0,0,0,1,0,0,0,328
1677,2019,Chanthaburi,35-59,0,0,0,0,1,0,0,290
1678,2019,Chanthaburi,5-9,0,0,0,0,0,1,0,283
1679,2019,Chanthaburi,60,0,0,0,0,0,0,1,54
1680,2019,Chiang Mai,0-4,1,0,0,0,0,0,0,87
1681,2019,Chiang Mai,10-14,0,1,0,0,0,0,0,427
1682,2019,Chiang Mai,15-24,0,0,1,0,0,0,0,915
1683,2019,Chiang Mai,25-34,0,0,0,1,0,0,0,843
1684,2019,Chiang Mai,35-59,0,0,0,0,1,0,0,1058
1685,2019,Chiang Mai,5-9,0,0,0,0,0,1,0,275
1686,2019,Chiang Mai,60,0,0,0,0,0,0,1,288
1687,2019,Chiang Rai,0-4,1,0,0,0,0,0,0,220
1688,2019,Chiang Rai,10-14,0,1,0,0,0,0,0,607
1689,2019,Chiang Rai,15-24,0,0,1,0,0,0,0,1172
1690,2019,Chiang Rai,25-34,0,0,0,1,0,0,0,936
1691,2019,Chiang Rai,35-59,0,0,0,0,1,0,0,1489
1692,2019,Chiang Rai,5-9,0,0,0,0,0,1,0,493
1693,2019,Chiang Rai,60,0,0,0,0,0,0,1,554
