year,Province,AgeGroup,ag_0-4,ag_5-9,ag_10-14,ag_15-24,ag_25-34,ag_35-59,ag_60,patient_count
2019,Nakhon Si Thammarat,60,0,0,0,0,0,0,1,129
2019,Nan,0-4,1,0,0,0,0,0,0,2
2019,Nan,10-14,0,0,1,0,0,0,0,47
2019,Nan,15-24,0,0,0,1,0,0,0,86
2019,Nan,25-34,0,0,0,0,1,0,0,82
2019,Nan,35-59,0,0,0,0,0,1,0,154
2019,Nan,5-9,0,1,0,0,0,0,0,22
2019,Nan,60,0,0,0,0,0,0,1,56
2019,Narathiwat,0-4,1,0,0,0,0,0,0,103
2019,Narathiwat,10-14,0,0,1,0,0,0,0,317
2019,Narathiwat,15-24,0,0,0,1,0,0,0,556
2019,Narathiwat,25-34,0,0,0,0,1,0,0,394
2019,Narathiwat,35-59,0,0,0,0,0,1,0,376
2019,Narathiwat,5-9,0,1,0,0,0,0,0,269
2019,Narathiwat,60,0,0,0,0,0,0,1,85
2019,Nong Bua Lam Phu,0-4,1,0,0,0,0,0,0,42
2019,Nong Bua Lam Phu,10-14,0,0,1,0,0,0,0,143
2019,Nong Bua Lam Phu,15-24,0,0,0,1,0,0,0,114
2019,Nong Bua Lam Phu,25-34,0,0,0,0,1,0,0,31
2019,Nong Bua Lam Phu,35-59,0,0,0,0,0,1,0,24
2019,Nong Bua Lam Phu,5-9,0,1,0,0,0,0,0,110
2019,Nong Bua Lam Phu,60,0,0,0,0,0,0,1,2
2019,Nong Khai,0-4,1,0,0,0,0,0,0,28
2019,Nong Khai,10-14,0,0,1,0,0,0,0,198
2019,Nong Khai,15-24,0,0,0,1,0,0,0,192
2019,Nong Khai,25-34,0,0,0,0,1,0,0,89
2019,Nong Khai,35-59,0,0,0,0,0,1,0,82
2019,Nong Khai,5-9,0,1,0,0,0,0,0,135
2019,Nong Khai,60,0,0,0,0,0,0,1,14
2019,Nonthaburi,0-4,1,0,0,0,0,0,0,65
2019,Nonthaburi,10-14,0,0,1,0,0,0,0,196
2019,Nonthaburi,15-24,0,0,0,1,0,0,0,393
2019,Nonthaburi,25-34,0,0,0,0,1,0,0,280
2019,Nonthaburi,35-59,0,0,0,0,0,1,0,323
2019,Nonthaburi,5-9,0,1,0,0,0,0,0,126
2019,Nonthaburi,60,0,0,0,0,0,0,1,103
2019,Pathum Thani,0-4,1,0,0,0,0,0,0,33
2019,Pathum Thani,10-14,0,0,1,0,0,0,0,131
2019,Pathum Thani,15-24,0,0,0,1,0,0,0,190
2019,Pathum Thani,25-34,0,0,0,0,1,0,0,102
2019,Pathum Thani,35-59,0,0,0,0,0,1,0,90
2019,Pathum Thani,5-9,0,1,0,0,0,0,0,78
2019,Pathum Thani,60,0,0,0,0,0,0,1,20
2019,Pattani,0-4,1,0,0,0,0,0,0,106
2019,Pattani,10-14,0,0,1,0,0,0,0,278
2019,Pattani,15-24,0,0,0,1,0,0,0,301
2019,Pattani,25-34,0,0,0,0,1,0,0,132
2019,Pattani,35-59,0,0,0,0,0,1,0,142
2019,Pattani,5-9,0,1,0,0,0,0,0,281
2019,Pattani,60,0,0,0,0,0,0,1,45
2019,Phang-nga,0-4,1,0,0,0,0,0,0,65
2019,Phang-nga,10-14,0,0,1,0,0,0,0,125
2019,Phang-nga,15-24,0,0,0,1,0,0,0,149
2019,Phang-nga,25-34,0,0,0,0,1,0,0,80
2019,Phang-nga,35-59,0,0,0,0,0,1,0,128
2019,Phang-nga,5-9,0,1,0,0,0,0,0,136
2019,Phang-nga,60,0,0,0,0,0,0,1,29
2019,Phatthalung,0-4,1,0,0,0,0,0,0,57
2019,Phatthalung,10-14,0,0,1,0,0,0,0,206
2019,Phatthalung,15-24,0,0,0,1,0,0,0,239
2019,Phatthalung,25-34,0,0,0,0,1,0,0,107
2019,Phatthalung,35-59,0,0,0,0,0,1,0,131
2019,Phatthalung,5-9,0,1,0,0,0,0,0,134
2019,Phatthalung,60,0,0,0,0,0,0,1,24
2019,Phayao,0-4,1,0,0,0,0,0,0,14
2019,Phayao,10-14,0,0,1,0,0,0,0,44
2019,Phayao,15-24,0,0,0,1,0,0,0,67
2019,Phayao,25-34,0,0,0,0,1,0,0,66
2019,Phayao,35-59,0,0,0,0,0,1,0,126
2019,Phayao,5-9,0,1,0,0,0,0,0,27
2019,Phayao,60,0,0,0,0,0,0,1,65
2019,Phetchabun,0-4,1,0,0,0,0,0,0,149
2019,Phetchabun,10-14,0,0,1,0,0,0,0,748
2019,Phetchabun,15-24,0,0,0,1,0,0,0,553
2019,Phetchabun,25-34,0,0,0,0,1,0,0,158
2019,Phetchabun,35-59,0,0,0,0,0,1,0,149
2019,Phetchabun,5-9,0,1,0,0,0,0,0,489
2019,Phetchabun,60,0,0,0,0,0,0,1,28
2019,Phetchaburi,0-4,1,0,0,0,0,0,0,95
2019,Phetchaburi,10-14,0,0,1,0,0,0,0,159
2019,Phetchaburi,15-24,0,0,0,1,0,0,0,232
2019,Phetchaburi,25-34,0,0,0,0,1,0,0,149
2019,Phetchaburi,35-59,0,0,0,0,0,1,0,123
2019,Phetchaburi,5-9,0,1,0,0,0,0,0,173
2019,Phetchaburi,60,0,0,0,0,0,0,1,42
2019,Phichit,0-4,1,0,0,0,0,0,0,19
2019,Phichit,10-14,0,0,1,0,0,0,0,60
2019,Phichit,15-24,0,0,0,1,0,0,0,88
2019,Phichit,25-34,0,0,0,0,1,0,0,43
2019,Phichit,35-59,0,0,0,0,0,1,0,47
2019,Phichit,5-9,0,1,0,0,0,0,0,61
2019,Phichit,60,0,0,0,0,0,0,1,5
2019,Phitsanulok,0-4,1,0,0,0,0,0,0,31
2019,Phitsanulok,10-14,0,0,1,0,0,0,0,115
2019,Phitsanulok,15-24,0,0,0,1,0,0,0,206
2019,Phitsanulok,25-34,0,0,0,0,1,0,0,119
2019,Phitsanulok,35-59,0,0,0,0,0,1,0,106
2019,Phitsanulok,5-9,0,1,0,0,0,0,0,85
2019,Phitsanulok,60,0,0,0,0,0,0,1,30
2019,Phra Nakhon Si Ayutthaya,0-4,1,0,0,0,0,0,0,30
2019,Phra Nakhon Si Ayutthaya,10-14,0,0,1,0,0,0,0,132
2019,Phra Nakhon Si Ayutthaya,15-24,0,0,0,1,0,0,0,220
2019,Phra Nakhon Si Ayutthaya,25-34,0,0,0,0,1,0,0,105
2019,Phra Nakhon Si Ayutthaya,35-59,0,0,0,0,0,1,0,112
2019,Phra Nakhon Si Ayutthaya,5-9,0,1,0,0,0,0,0,76
2019,Phra Nakhon Si Ayutthaya,60,0,0,0,0,0,0,1,28
2019,Phrae,0-4,1,0,0,0,0,0,0,6
2019,Phrae,10-14,0,0,1,0,0,0,0,64
2019,Phrae,15-24,0,0,0,1,0,0,0,86
2019,Phrae,25-34,0,0,0,0,1,0,0,83
2019,Phrae,35-59,0,0,0,0,0,1,0,111
2019,Phrae,5-9,0,1,0,0,0,0,0,29
2019,Phrae,60,0,0,0,0,0,0,1,39
2019,Phuket,0-4,1,0,0,0,0,0,0,29
2019,Phuket,10-14,0,0,1,0,0,0,0,78
2019,Phuket,15-24,0,0,0,1,0,0,0,130
2019,Phuket,25-34,0,0,0,0,1,0,0,140
2019,Phuket,35-59,0,0,0,0,0,1,0,130
2019,Phuket,5-9,0,1,0,0,0,0,0,51
2019,Phuket,60,0,0,0,0,0,0,1,27
2019,Prachin Buri,0-4,1,0,0,0,0,0,0,77
2019,Prachin Buri,10-14,0,0,1,0,0,0,0,328
2019,Prachin Buri,15-24,0,0,0,1,0,0,0,381
2019,Prachin Buri,25-34,0,0,0,0,1,0,0,236
2019,Prachin Buri,35-59,0,0,0,0,0,1,0,176
2019,Prachin Buri,5-9,0,1,0,0,0,0,0,235
2019,Prachin Buri,60,0,0,0,0,0,0,1,34
2019,Prachuap Khiri Khan,0-4,1,0,0,0,0,0,0,21
2019,Prachuap Khiri Khan,10-14,0,0,1,0,0,0,0,111
2019,Prachuap Khiri Khan,15-24,0,0,0,1,0,0,0,180
2019,Prachuap Khiri Khan,25-34,0,0,0,0,1,0,0,90
2019,Prachuap Khiri Khan,35-59,0,0,0,0,0,1,0,83
2019,Prachuap Khiri Khan,5-9,0,1,0,0,0,0,0,68
2019,Prachuap Khiri Khan,60,0,0,0,0,0,0,1,12
2019,Ranong,0-4,1,0,0,0,0,0,0,11
2019,Ranong,10-14,0,0,1,0,0,0,0,31
2019,Ranong,15-24,0,0,0,1,0,0,0,54
2019,Ranong,25-34,0,0,0,0,1,0,0,26
2019,Ranong,35-59,0,0,0,0,0,1,0,35
2019,Ranong,5-9,0,1,0,0,0,0,0,31
2019,Ranong,60,0,0,0,0,0,0,1,6
2019,Ratchaburi,0-4,1,0,0,0,0,0,0,88
2019,Ratchaburi,10-14,0,0,1,0,0,0,0,475
2019,Ratchaburi,15-24,0,0,0,1,0,0,0,567
2019,Ratchaburi,25-34,0,0,0,0,1,0,0,300
2019,Ratchaburi,35-59,0,0,0,0,0,1,0,240
2019,Ratchaburi,5-9,0,1,0,0,0,0,0,329
2019,Ratchaburi,60,0,0,0,0,0,0,1,49
2019,Rayong,0-4,1,0,0,0,0,0,0,113
2019,Rayong,10-14,0,0,1,0,0,0,0,425
2019,Rayong,15-24,0,0,0,1,0,0,0,748
2019,Rayong,25-34,0,0,0,0,1,0,0,568
2019,Rayong,35-59,0,0,0,0,0,1,0,514
2019,Rayong,5-9,0,1,0,0,0,0,0,293
2019,Rayong,60,0,0,0,0,0,0,1,72
2019,Roi Et,0-4,1,0,0,0,0,0,0,163
2019,Roi Et,10-14,0,0,1,0,0,0,0,1120
2019,Roi Et,15-24,0,0,0,1,0,0,0,1100
2019,Roi Et,25-34,0,0,0,0,1,0,0,327
2019,Roi Et,35-59,0,0,0,0,0,1,0,270
2019,Roi Et,5-9,0,1,0,0,0,0,0,767
2019,Roi Et,60,0,0,0,0,0,0,1,55
2019,Sa kaeo,0-4,1,0,0,0,0,0,0,104
2019,Sa kaeo,10-14,0,0,1,0,0,0,0,480
2019,Sa kaeo,15-24,0,0,0,1,0,0,0,355
2019,Sa kaeo,25-34,0,0,0,0,1,0,0,120
2019,Sa kaeo,35-59,0,0,0,0,0,1,0,94
2019,Sa kaeo,5-9,0,1,0,0,0,0,0,329
2019,Sa kaeo,60,0,0,0,0,0,0,1,21
2019,Sakon Nakhon,0-4,1,0,0,0,0,0,0,35
2019,Sakon Nakhon,10-14,0,0,1,0,0,0,0,238
2019,Sakon Nakhon,15-24,0,0,0,1,0,0,0,273
2019,Sakon Nakhon,25-34,0,0,0,0,1,0,0,111
2019,Sakon Nakhon,35-59,0,0,0,0,0,1,0,91
2019,Sakon Nakhon,5-9,0,1,0,0,0,0,0,142
2019,Sakon Nakhon,60,0,0,0,0,0,0,1,28
2019,Samut Prakan,0-4,1,0,0,0,0,0,0,71
2019,Samut Prakan,10-14,0,0,1,0,0,0,0,262
2019,Samut Prakan,15-24,0,0,0,1,0,0,0,364
2019,Samut Prakan,25-34,0,0,0,0,1,0,0,156
2019,Samut Prakan,35-59,0,0,0,0,0,1,0,214
2019,Samut Prakan,5-9,0,1,0,0,0,0,0,189
2019,Samut Prakan,60,0,0,0,0,0,0,1,69
2019,Samut Sakhon,0-4,1,0,0,0,0,0,0,130
2019,Samut Sakhon,10-14,0,0,1,0,0,0,0,226
2019,Samut Sakhon,15-24,0,0,0,1,0,0,0,297
2019,Samut Sakhon,25-34,0,0,0,0,1,0,0,155
2019,Samut Sakhon,35-59,0,0,0,0,0,1,0,222
2019,Samut Sakhon,5-9,0,1,0,0,0,0,0,187
2019,Samut Sakhon,60,0,0,0,0,0,0,1,59
2019,Samut Songkhram,0-4,1,0,0,0,0,0,0,6
2019,Samut Songkhram,10-14,0,0,1,0,0,0,0,41
2019,Samut Songkhram,15-24,0,0,0,1,0,0,0,71
2019,Samut Songkhram,25-34,0,0,0,0,1,0,0,60
2019,Samut Songkhram,35-59,0,0,0,0,0,1,0,47
2019,Samut Songkhram,5-9,0,1,0,0,0,0,0,20
2019,Samut Songkhram,60,0,0,0,0,0,0,1,16
2019,Saraburi,0-4,1,0,0,0,0,0,0,54
2019,Saraburi,10-14,0,0,1,0,0,0,0,255
2019,Saraburi,15-24,0,0,0,1,0,0,0,219
2019,Saraburi,25-34,0,0,0,0,1,0,0,120
2019,Saraburi,35-59,0,0,0,0,0,1,0,92
2019,Saraburi,5-9,0,1,0,0,0,0,0,158
2019,Saraburi,60,0,0,0,0,0,0,1,19
2019,Satun,0-4,1,0,0,0,0,0,0,11
2019,Satun,10-14,0,0,1,0,0,0,0,39
2019,Satun,15-24,0,0,0,1,0,0,0,54
2019,Satun,25-34,0,0,0,0,1,0,0,19
2019,Satun,35-59,0,0,0,0,0,1,0,9
2019,Satun,5-9,0,1,0,0,0,0,0,36
2019,Satun,60,0,0,0,0,0,0,1,3
2019,Si Sa Ket,0-4,1,0,0,0,0,0,0,150
2019,Si Sa Ket,10-14,0,0,1,0,0,0,0,762
2019,Si Sa Ket,15-24,0,0,0,1,0,0,0,676
2019,Si Sa Ket,25-34,0,0,0,0,1,0,0,194
2019,Si Sa Ket,35-59,0,0,0,0,0,1,0,166
2019,Si Sa Ket,5-9,0,1,0,0,0,0,0,594
2019,Si Sa Ket,60,0,0,0,0,0,0,1,53
2019,Sing Buri,0-4,1,0,0,0,0,0,0,11
2019,Sing Buri,10-14,0,0,1,0,0,0,0,70
2019,Sing Buri,15-24,0,0,0,1,0,0,0,42
2019,Sing Buri,25-34,0,0,0,0,1,0,0,21
2019,Sing Buri,35-59,0,0,0,0,0,1,0,13
2019,Sing Buri,5-9,0,1,0,0,0,0,0,34
2019,Sing Buri,60,0,0,0,0,0,0,1,4
2019,Songkhla,0-4,1,0,0,0,0,0,0,266
2019,Songkhla,10-14,0,0,1,0,0,0,0,710
2019,Songkhla,15-24,0,0,0,1,0,0,0,750
2019,Songkhla,25-34,0,0,0,0,1,0,0,374
2019,Songkhla,35-59,0,0,0,0,0,1,0,346
2019,Songkhla,5-9,0,1,0,0,0,0,0,607
2019,Songkhla,60,0,0,0,0,0,0,1,83
2019,Sukhothai,0-4,1,0,0,0,0,0,0,36
2019,Sukhothai,10-14,0,0,1,0,0,0,0,170
2019,Sukhothai,15-24,0,0,0,1,0,0,0,169
2019,Sukhothai,25-34,0,0,0,0,1,0,0,86
2019,Sukhothai,35-59,0,0,0,0,0,1,0,93
2019,Sukhothai,5-9,0,1,0,0,0,0,0,115
2019,Sukhothai,60,0,0,0,0,0,0,1,23
2019,Suphan Buri,0-4,1,0,0,0,0,0,0,38
2019,Suphan Buri,10-14,0,0,1,0,0,0,0,150
2019,Suphan Buri,15-24,0,0,0,1,0,0,0,180
2019,Suphan Buri,25-34,0,0,0,0,1,0,0,118
2019,Suphan Buri,35-59,0,0,0,0,0,1,0,97
2019,Suphan Buri,5-9,0,1,0,0,0,0,0,95
2019,Suphan Buri,60,0,0,0,0,0,0,1,30
2019,Surat Thani,0-4,1,0,0,0,0,0,0,37
2019,Surat Thani,10-14,0,0,1,0,0,0,0,94
2019,Surat Thani,15-24,0,0,0,1,0,0,0,164
2019,Surat Thani,25-34,0,0,0,0,1,0,0,77
2019,Surat Thani,35-59,0,0,0,0,0,1,0,71
2019,Surat Thani,5-9,0,1,0,0,0,0,0,102
2019,Surat Thani,60,0,0,0,0,0,0,1,8
2019,Surin,0-4,1,0,0,0,0,0,0,248
2019,Surin,10-14,0,0,1,0,0,0,0,1273
2019,Surin,15-24,0,0,0,1,0,0,0,708
2019,Surin,25-34,0,0,0,0,1,0,0,205
2019,Surin,35-59,0,0,0,0,0,1,0,208
2019,Surin,5-9,0,1,0,0,0,0,0,1081
2019,Surin,60,0,0,0,0,0,0,1,64
2019,Tak,0-4,1,0,0,0,0,0,0,63
2019,Tak,10-14,0,0,1,0,0,0,0,224
2019,Tak,15-24,0,0,0,1,0,0,0,314
2019,Tak,25-34,0,0,0,0,1,0,0,230
2019,Tak,35-59,0,0,0,0,0,1,0,279
2019,Tak,5-9,0,1,0,0,0,0,0,151
2019,Tak,60,0,0,0,0,0,0,1,76
2019,Trang,0-4,1,0,0,0,0,0,0,21
2019,Trang,10-14,0,0,1,0,0,0,0,120
2019,Trang,15-24,0,0,0,1,0,0,0,236
2019,Trang,25-34,0,0,0,0,1,0,0,101
2019,Trang,35-59,0,0,0,0,0,1,0,122
2019,Trang,5-9,0,1,0,0,0,0,0,78
2019,Trang,60,0,0,0,0,0,0,1,25
2019,Trat,0-4,1,0,0,0,0,0,0,32
2019,Trat,10-14,0,0,1,0,0,0,0,117
2019,Trat,15-24,0,0,0,1,0,0,0,144
2019,Trat,25-34,0,0,0,0,1,0,0,118
2019,Trat,35-59,0,0,0,0,0,1,0,96
2019,Trat,5-9,0,1,0,0,0,0,0,111
2019,Trat,60,0,0,0,0,0,0,1,17
2019,Ubon Ratchathani,0-4,1,0,0,0,0,0,0,640
2019,Ubon Ratchathani,10-14,0,0,1,0,0,0,0,2061
2019,Ubon Ratchathani,15-24,0,0,0,1,0,0,0,1636
2019,Ubon Ratchathani,25-34,0,0,0,0,1,0,0,595
2019,Ubon Ratchathani,35-59,0,0,0,0,0,1,0,691
2019,Ubon Ratchathani,5-9,0,1,0,0,0,0,0,1728
2019,Ubon Ratchathani,60,0,0,0,0,0,0,1,232
2019,Udon Thani,0-4,1,0,0,0,0,0,0,110
2019,Udon Thani,10-14,0,0,1,0,0,0,0,435
2019,Udon Thani,15-24,0,0,0,1,0,0,0,423
2019,Udon Thani,25-34,0,0,0,0,1,0,0,146
2019,Udon Thani,35-59,0,0,0,0,0,1,0,131
2019,Udon Thani,5-9,0,1,0,0,0,0,0,348
2019,Udon Thani,60,0,0,0,0,0,0,1,35
2019,Uthai Thani,0-4,1,0,0,0,0,0,0,22
2019,Uthai Thani,10-14,0,0,1,0,0,0,0,177
2019,Uthai Thani,15-24,0,0,0,1,0,0,0,194
2019,Uthai Thani,25-34,0,0,0,0,1,0,0,103
2019,Uthai Thani,35-59,0,0,0,0,0,1,0,83
2019,Uthai Thani,5-9,0,1,0,0,0,0,0,96
2019,Uthai Thani,60,0,0,0,0,0,0,1,14
2019,Uttaradit,0-4,1,0,0,0,0,0,0,15
2019,Uttaradit,10-14,0,0,1,0,0,0,0,142
2019,Uttaradit,15-24,0,0,0,1,0,0,0,172
2019,Uttaradit,25-34,0,0,0,0,1,0,0,84
2019,Uttaradit,35-59,0,0,0,0,0,1,0,76
2019,Uttaradit,5-9,0,1,0,0,0,0,0,83
2019,Uttaradit,60,0,0,0,0,0,0,1,16
2019,Yala,0-4,1,0,0,0,0,0,0,85
2019,Yala,10-14,0,0,1,0,0,0,0,253
2019,Yala,15-24,0,0,0,1,0,0,0,376
2019,Yala,25-34,0,0,0,0,1,0,0,236
2019,Yala,35-59,0,0,0,0,0,1,0,205
2019,Yala,5-9,0,1,0,0,0,0,0,258
2019,Yala,60,0,0,0,0,0,0,1,43
2019,Yasothon,0-4,1,0,0,0,0,0,0,44
2019,Yasothon,10-14,0,0,1,0,0,0,0,228
2019,Yasothon,15-24,0,0,0,1,0,0,0,270
2019,Yasothon,25-34,0,0,0,0,1,0,0,54
2019,Yasothon,35-59,0,0,0,0,0,1,0,61
2019,Yasothon,5-9,0,1,0,0,0,0,0,189
2019,Yasothon,60,0,0,0,0,0,0,1,24
2020,Amnat Charoen,0-4,1,0,0,0,0,0,0,8
2020,Amnat Charoen,10-14,0,0,1,0,0,0,0,55
2020,Amnat Charoen,15-24,0,0,0,1,0,0,0,47
2020,Amnat Charoen,25-34,0,0,0,0,1,0,0,17
2020,Amnat Charoen,35-59,0,0,0,0,0,1,0,12
2020,Amnat Charoen,5-9,0,1,0,0,0,0,0,23
2020,Amnat Charoen,60,0,0,0,0,0,0,1,4
2020,Ang Thong,0-4,1,0,0,0,0,0,0,22
2020,Ang Thong,10-14,0,0,1,0,0,0,0,94
2020,Ang Thong,15-24,0,0,0,1,0,0,0,143
2020,Ang Thong,25-34,0,0,0,0,1,0,0,79
2020,Ang Thong,35-59,0,0,0,0,0,1,0,62
2020,Ang Thong,5-9,0,1,0,0,0,0,0,60
2020,Ang Thong,60,0,0,0,0,0,0,1,23
2020,Bangkok,0-4,1,0,0,0,0,0,0,212
2020,Bangkok,10-14,0,0,1,0,0,0,0,689
2020,Bangkok,15-24,0,0,0,1,0,0,0,1425
2020,Bangkok,25-34,0,0,0,0,1,0,0,1250
2020,Bangkok,35-59,0,0,0,0,0,1,0,1470
2020,Bangkok,5-9,0,1,0,0,0,0,0,478
2020,Bangkok,60,0,0,0,0,0,0,1,296
2020,Bueng Kan,0-4,1,0,0,0,0,0,0,47
2020,Bueng Kan,10-14,0,0,1,0,0,0,0,209
2020,Bueng Kan,15-24,0,0,0,1,0,0,0,131
2020,Bueng Kan,25-34,0,0,0,0,1,0,0,68
2020,Bueng Kan,35-59,0,0,0,0,0,1,0,65
2020,Bueng Kan,5-9,0,1,0,0,0,0,0,149
2020,Bueng Kan,60,0,0,0,0,0,0,1,14
2020,Buri Ram,0-4,1,0,0,0,0,0,0,78
2020,Buri Ram,10-14,0,0,1,0,0,0,0,378
2020,Buri Ram,15-24,0,0,0,1,0,0,0,354
2020,Buri Ram,25-34,0,0,0,0,1,0,0,96
2020,Buri Ram,35-59,0,0,0,0,0,1,0,91
2020,Buri Ram,5-9,0,1,0,0,0,0,0,307
2020,Buri Ram,60,0,0,0,0,0,0,1,26
2020,Chachoengsao,0-4,1,0,0,0,0,0,0,7
2020,Chachoengsao,10-14,0,0,1,0,0,0,0,35
2020,Chachoengsao,15-24,0,0,0,1,0,0,0,80
2020,Chachoengsao,25-34,0,0,0,0,1,0,0,27
2020,Chachoengsao,35-59,0,0,0,0,0,1,0,38
2020,Chachoengsao,5-9,0,1,0,0,0,0,0,18
2020,Chachoengsao,60,0,0,0,0,0,0,1,8
2020,Chai Nat,0-4,1,0,0,0,0,0,0,20
2020,Chai Nat,10-14,0,0,1,0,0,0,0,163
2020,Chai Nat,15-24,0,0,0,1,0,0,0,208
2020,Chai Nat,25-34,0,0,0,0,1,0,0,99
2020,Chai Nat,35-59,0,0,0,0,0,1,0,88
2020,Chai Nat,5-9,0,1,0,0,0,0,0,105
2020,Chai Nat,60,0,0,0,0,0,0,1,26
2020,Chaiyaphum,0-4,1,0,0,0,0,0,0,183
2020,Chaiyaphum,10-14,0,0,1,0,0,0,0,768
2020,Chaiyaphum,15-24,0,0,0,1,0,0,0,632
2020,Chaiyaphum,25-34,0,0,0,0,1,0,0,173
2020,Chaiyaphum,35-59,0,0,0,0,0,1,0,131
2020,Chaiyaphum,5-9,0,1,0,0,0,0,0,583
2020,Chaiyaphum,60,0,0,0,0,0,0,1,26
2020,Chanthaburi,0-4,1,0,0,0,0,0,0,22
2020,Chanthaburi,10-14,0,0,1,0,0,0,0,81
2020,Chanthaburi,15-24,0,0,0,1,0,0,0,185
2020,Chanthaburi,25-34,0,0,0,0,1,0,0,112
2020,Chanthaburi,35-59,0,0,0,0,0,1,0,137
2020,Chanthaburi,5-9,0,1,0,0,0,0,0,73
2020,Chanthaburi,60,0,0,0,0,0,0,1,50
2020,Chiang Mai,0-4,1,0,0,0,0,0,0,111
2020,Chiang Mai,10-14,0,0,1,0,0,0,0,314
2020,Chiang Mai,15-24,0,0,0,1,0,0,0,696
2020,Chiang Mai,25-34,0,0,0,0,1,0,0,746
2020,Chiang Mai,35-59,0,0,0,0,0,1,0,989
2020,Chiang Mai,5-9,0,1,0,0,0,0,0,204
2020,Chiang Mai,60,0,0,0,0,0,0,1,213
2020,Chiang Rai,0-4,1,0,0,0,0,0,0,64
2020,Chiang Rai,10-14,0,0,1,0,0,0,0,148
2020,Chiang Rai,15-24,0,0,0,1,0,0,0,329
2020,Chiang Rai,25-34,0,0,0,0,1,0,0,271
2020,Chiang Rai,35-59,0,0,0,0,0,1,0,489
2020,Chiang Rai,5-9,0,1,0,0,0,0,0,108
2020,Chiang Rai,60,0,0,0,0,0,0,1,231
2020,Chon Buri,0-4,1,0,0,0,0,0,0,113
2020,Chon Buri,10-14,0,0,1,0,0,0,0,490
2020,Chon Buri,15-24,0,0,0,1,0,0,0,587
2020,Chon Buri,25-34,0,0,0,0,1,0,0,399
2020,Chon Buri,35-59,0,0,0,0,0,1,0,360
2020,Chon Buri,5-9,0,1,0,0,0,0,0,298
2020,Chon Buri,60,0,0,0,0,0,0,1,61
2020,Chumphon,0-4,1,0,0,0,0,0,0,16
2020,Chumphon,10-14,0,0,1,0,0,0,0,66
2020,Chumphon,15-24,0,0,0,1,0,0,0,91
2020,Chumphon,25-34,0,0,0,0,1,0,0,53
2020,Chumphon,35-59,0,0,0,0,0,1,0,33
2020,Chumphon,5-9,0,1,0,0,0,0,0,32
2020,Chumphon,60,0,0,0,0,0,0,1,4
2020,Kalasin,0-4,1,0,0,0,0,0,0,37
2020,Kalasin,10-14,0,0,1,0,0,0,0,271
2020,Kalasin,15-24,0,0,0,1,0,0,0,218
2020,Kalasin,25-34,0,0,0,0,1,0,0,67
2020,Kalasin,35-59,0,0,0,0,0,1,0,52
2020,Kalasin,5-9,0,1,0,0,0,0,0,143
2020,Kalasin,60,0,0,0,0,0,0,1,11
2020,Kamphaeng Phet,0-4,1,0,0,0,0,0,0,24
2020,Kamphaeng Phet,10-14,0,0,1,0,0,0,0,66
2020,Kamphaeng Phet,15-24,0,0,0,1,0,0,0,80
2020,Kamphaeng Phet,25-34,0,0,0,0,1,0,0,35
2020,Kamphaeng Phet,35-59,0,0,0,0,0,1,0,30
2020,Kamphaeng Phet,5-9,0,1,0,0,0,0,0,62
2020,Kamphaeng Phet,60,0,0,0,0,0,0,1,3
2020,Kanchanaburi,0-4,1,0,0,0,0,0,0,25
2020,Kanchanaburi,10-14,0,0,1,0,0,0,0,79
2020,Kanchanaburi,15-24,0,0,0,1,0,0,0,80
2020,Kanchanaburi,25-34,0,0,0,0,1,0,0,52
2020,Kanchanaburi,35-59,0,0,0,0,0,1,0,51
2020,Kanchanaburi,5-9,0,1,0,0,0,0,0,60
2020,Kanchanaburi,60,0,0,0,0,0,0,1,13
2020,Khon Kaen,0-4,1,0,0,0,0,0,0,229
2020,Khon Kaen,10-14,0,0,1,0,0,0,0,917
2020,Khon Kaen,15-24,0,0,0,1,0,0,0,820
2020,Khon Kaen,25-34,0,0,0,0,1,0,0,320
2020,Khon Kaen,35-59,0,0,0,0,0,1,0,216
2020,Khon Kaen,5-9,0,1,0,0,0,0,0,617
2020,Khon Kaen,60,0,0,0,0,0,0,1,49
2020,Krabi,0-4,1,0,0,0,0,0,0,27
2020,Krabi,10-14,0,0,1,0,0,0,0,42
2020,Krabi,15-24,0,0,0,1,0,0,0,59
2020,Krabi,25-34,0,0,0,0,1,0,0,25
2020,Krabi,35-59,0,0,0,0,0,1,0,25
2020,Krabi,5-9,0,1,0,0,0,0,0,38
2020,Krabi,60,0,0,0,0,0,0,1,6
2020,Lampang,0-4,1,0,0,0,0,0,0,28
2020,Lampang,10-14,0,0,1,0,0,0,0,138
2020,Lampang,15-24,0,0,0,1,0,0,0,287
2020,Lampang,25-34,0,0,0,0,1,0,0,168
2020,Lampang,35-59,0,0,0,0,0,1,0,163
2020,Lampang,5-9,0,1,0,0,0,0,0,72
2020,Lampang,60,0,0,0,0,0,0,1,98
2020,Lamphun,0-4,1,0,0,0,0,0,0,2
2020,Lamphun,10-14,0,0,1,0,0,0,0,15
2020,Lamphun,15-24,0,0,0,1,0,0,0,27
2020,Lamphun,25-34,0,0,0,0,1,0,0,20
2020,Lamphun,35-59,0,0,0,0,0,1,0,62
2020,Lamphun,5-9,0,1,0,0,0,0,0,3
2020,Lamphun,60,0,0,0,0,0,0,1,42
2020,Loei,0-4,1,0,0,0,0,0,0,70
2020,Loei,10-14,0,0,1,0,0,0,0,241
